cellid_a,cellid_b,cd_4_5,cd_3_5,cd_3_4,cd_2_5,cd_2_4,cd_2_3,cd_1_5,cd_1_4,cd_1_3,cd_1_2
2261,2261,1,1,1,1,1,1,1,1,1,1
2262,2262,1,0.854166666666667,0.854166666666667,1,1,0.854166666666667,1,1,0.854166666666667,1
2263,2263,0.840336134453782,0.883280757097792,0.802139037433155,0,0,0,0.840336134453782,1,0.802139037433155,0
2263,2837,0,0,0,0,0,0,0,0,0,0.622556390977444
2263,3168,0.360759493670886,0,0,0,0,0,0.360759493670886,0,0,0
2263,3314,0,0,0,0,0,0,0,0,0.26775956284153,0
2264,2264,1,1,1,1,1,1,1,1,1,1
2265,2265,1,0.950819672131147,0.950819672131147,1,1,0.950819672131147,1,1,0.950819672131147,1
2266,2266,0,1,0,1,0,1,1,0,1,1
2266,3383,0,0,0.957928802588997,0,0.957928802588997,0,0,0.957928802588997,0,0
2267,2267,1,1,1,1,1,1,1,1,1,1
2268,2268,1,1,1,1,1,1,1,1,1,1
2269,2269,1,1,1,1,1,1,1,1,1,1
2270,2270,0,0,0,0,0,0.903896103896104,0,0,0,0
2270,3131,0,0.875346260387812,0,0.88659793814433,0,0,0,0,0,0
2270,3188,0,0,0.81145584725537,0,0.887892376681614,0,0,0,0,0
2271,2271,1,1,1,1,1,1,1,1,1,1
2272,2272,1,1,1,1,1,1,1,1,1,1
2273,2273,1,1,1,1,1,1,1,1,1,1
2274,2274,1,1,1,1,1,1,1,1,1,1
2275,2275,1,0.950764006791171,0.950764006791171,1,1,0.950764006791171,1,1,0.950764006791171,1
2276,2276,1,0.967901234567901,0.967901234567901,1,1,0.967901234567901,1,1,0.967901234567901,1
2277,2277,1,1,1,1,1,1,1,1,1,1
2278,2278,1,1,1,1,1,1,1,1,1,1
2279,2279,1,1,1,1,1,1,1,1,1,1
2280,2280,0,0,0,0.757894736842105,0,0,0,0,0,0
2280,3063,0,0,0,0,0,0.962536023054755,0,0,0,0
2280,3080,0,0,0,0.170798898071625,0,0,0,0,0,0
2280,3379,0,0,0,0,0.864130434782609,0,0,0,0,0
2281,2281,1,1,1,1,1,1,1,1,1,1
2282,2282,1,1,1,1,1,1,1,1,1,1
2283,2283,1,0.951276102088167,0.951276102088167,1,1,0.951276102088167,1,1,0.951276102088167,1
2283,2297,0,0,0,0,0,0.110817941952507,0,0,0.110817941952507,0
2284,2284,1,1,1,1,1,1,1,1,1,1
2285,2285,1,0,0,1,1,0,1,1,0,1
2285,3250,0,0,0,0,0,0.964705882352941,0,0,0.964705882352941,0
2286,2286,0.668354430379747,0,0,0.668354430379747,1,0,0.668354430379747,1,0,1
2286,3081,0.439169139465875,0,0,0.439169139465875,0,0,0.439169139465875,0,0,0
2286,3246,0,0,0,0,0,0.354037267080745,0,0,0.354037267080745,0
2286,3247,0,0,0,0,0,0.859002169197397,0,0,0.859002169197397,0
2287,2287,0,0,0,0,0,0,0.66213921901528,0,0,0
2287,3064,0,0,0,0,0,0,0,0,0.631205673758865,0
2287,3065,0,0,0,0,0,0,0,0,0.539033457249071,0
2287,3117,0,0,0,0,0,0,0,0,0,0.532833020637899
2287,3118,0,0,0,0,0,0,0,0,0,0.706867671691792
2287,3295,0,0,0,0,0,0,0.552584670231729,0,0,0
2287,3376,0,0,0,0,0,0,0,0.67572156196944,0,0
2287,3377,0,0,0,0,0,0,0,0.575389948006932,0,0
2288,2288,1,1,1,1,1,1,1,1,1,1
2289,2289,0.88659793814433,1,0.88659793814433,1,0.88659793814433,1,1,0.88659793814433,1,1
2290,2290,0,0,0,0.929824561403509,0,0,0,0,0,0
2290,3248,0,0,0,0,0,0.918767507002801,0,0,0,0
2290,3417,0,0,0,0,0.895705521472393,0,0,0,0,0
2291,2291,1,0.936708860759494,0.936708860759494,1,1,0.936708860759494,1,1,0.936708860759494,1
2292,2292,1,0.907363420427553,0.907363420427553,1,1,0.907363420427553,1,1,0.907363420427553,1
2292,3331,0,0,0,0,0,0.184397163120567,0,0,0.184397163120567,0
2293,2293,1,0,0,1,1,0,1,1,0,1
2293,3251,0,0,0,0,0,0.938775510204082,0,0,0.938775510204082,0
2294,2294,0.892086330935252,1,0.892086330935252,0.892086330935252,1,0.892086330935252,0.892086330935252,1,0.892086330935252,1
2295,2295,1,0.972307692307692,0.972307692307692,1,1,0.972307692307692,1,1,0.972307692307692,1
2296,2296,1,0.912621359223301,0.912621359223301,1,1,0.912621359223301,1,1,0.912621359223301,1
2297,2283,0,0.110817941952507,0.110817941952507,0,0,0,0,0,0,0
2297,2297,1,0.784172661870504,0.784172661870504,1,1,0.784172661870504,1,1,0.784172661870504,1
2298,2298,1,1,1,1,1,1,1,1,1,1
2299,2299,1,1,1,1,1,1,1,1,1,1
2300,2300,1,1,1,1,1,1,1,1,1,1
2301,2301,0.888888888888889,0.882943143812709,0.841328413284133,0.888888888888889,1,0.841328413284133,0.888888888888889,1,0.841328413284133,1
2302,2302,0,0,0,0,0,0,0.58273381294964,0,0,0
2302,3113,0,0,0,0,0,0,0,0,0,0.567219152854512
2302,3114,0,0,0,0,0,0,0,0,0,0.657762938230384
2302,3252,0,0,0,0,0,0,0,0,0.590747330960854,0
2302,3253,0,0,0,0,0,0,0,0,0.687603305785124,0
2302,3296,0,0,0,0,0,0,0.652173913043478,0,0,0
2302,3342,0,0,0,0,0,0,0,0.59927797833935,0,0
2302,3343,0,0,0,0,0,0,0,0.580530973451327,0,0
2303,2303,0,0,0,0.881516587677725,0,0,0,0,0,0
2303,3083,0,0,0,0.102150537634409,0,0,0,0,0,0
2303,3255,0,0,0,0,0,0.937093275488069,0,0,0,0
2303,3347,0,0,0,0,0.941176470588235,0,0,0,0,0
2304,2304,1,1,1,1,1,1,1,1,1,1
2305,2305,0,0,0,0,0,0,0.733788395904437,0,0,0
2305,3068,0,0,0,0,0,0,0,0,0,0.732203389830508
2305,3069,0,0,0,0,0,0,0,0,0,0.511156186612576
2305,3256,0,0,0,0,0,0,0,0,0.5078125,0
2305,3257,0,0,0,0,0,0,0,0,0.763025210084034,0
2305,3297,0,0,0,0.105263157894737,0,0,0.522267206477733,0,0,0
2305,3384,0,0,0,0,0,0,0,0.732984293193717,0,0
2305,3385,0,0,0,0,0,0,0,0.475442043222004,0,0
2306,2306,1,1,1,1,1,1,1,1,1,1
2307,2307,1,1,1,1,1,1,1,1,1,1
2308,2308,1,0,0,1,1,0,1,1,0,1
2308,3331,0,0,0,0,0,0.673539518900344,0,0,0.673539518900344,0
2309,2309,0.810344827586207,1,0.810344827586207,0.810344827586207,1,0.810344827586207,0.810344827586207,1,0.810344827586207,1
2310,2310,1,0.935672514619883,0.935672514619883,1,1,0.935672514619883,1,1,0.935672514619883,1
2311,2311,0,0,0,0.718045112781955,0,0,0.718045112781955,0,0,1
2311,3189,0,0,0,0,0.37593984962406,0,0,0.37593984962406,0,0
2311,3190,0,0,0,0,0.763765541740675,0,0,0.763765541740675,0,0
2311,3258,0,0,0,0,0,0.507936507936508,0,0,0.507936507936508,0
2311,3259,0,0,0,0,0,0.768361581920904,0,0,0.768361581920904,0
2311,3298,0,0,0,0.520255863539446,0,0,0.520255863539446,0,0,0
2312,2312,1,0.971014492753623,0.971014492753623,1,1,0.971014492753623,1,1,0.971014492753623,1
2313,2313,1,1,1,1,1,1,1,1,1,1
2314,2314,1,1,1,1,1,1,1,1,1,1
2315,2315,1,1,1,1,1,1,1,1,1,1
2316,2316,0,0,0,0.833046471600688,0,0,0.833046471600688,0,0,1
2316,3066,0,0,0,0,0,0.556053811659193,0,0,0.556053811659193,0
2316,3067,0,0,0,0,0,0.630705394190871,0,0,0.630705394190871,0
2316,3299,0,0,0,0.361386138613861,0,0,0.361386138613861,0,0,0
2316,3374,0,0,0,0,0.561702127659575,0,0,0.561702127659575,0,0
2316,3375,0,0,0,0,0.666666666666667,0,0,0.666666666666667,0,0
2317,2317,1,1,1,1,1,1,1,1,1,1
2318,2318,0.768518518518518,0.899598393574297,0.834170854271357,0.768518518518518,1,0.834170854271357,0.768518518518518,1,0.834170854271357,1
2319,2319,1,0.815286624203822,0.815286624203822,1,1,0.815286624203822,1,1,0.815286624203822,1
2320,2320,1,1,1,1,1,1,1,1,1,1
2321,2321,1,1,1,1,1,1,1,1,1,1
2322,2322,1,1,1,1,1,1,1,1,1,1
2323,2323,1,1,1,1,1,1,1,1,1,1
2324,2324,1,1,1,1,1,1,1,1,1,1
2325,2325,1,0.958199356913183,0.958199356913183,1,1,0.958199356913183,1,1,0.958199356913183,1
2326,2326,1,1,1,1,1,1,1,1,1,1
2327,2327,1,1,1,1,1,1,1,1,1,1
2328,2328,0,0.902777777777778,0,1,0,0.902777777777778,1,0,0.902777777777778,1
2328,3191,0,0,0.604166666666667,0,0.536363636363636,0,0,0.536363636363636,0,0
2328,3192,0,0,0.486486486486487,0,0.507042253521127,0,0,0.507042253521127,0,0
2329,2329,1,1,1,1,1,1,1,1,1,1
2330,2330,1,1,1,1,1,1,1,1,1,1
2331,2331,1,1,1,1,1,1,1,1,1,1
2332,2332,1,1,1,1,1,1,1,1,1,1
2333,2333,1,1,1,1,1,1,1,1,1,1
2334,2334,1,0.937106918238994,0.937106918238994,1,1,0.937106918238994,1,1,0.937106918238994,1
2335,2335,1,0.964187327823691,0.964187327823691,1,1,0.964187327823691,1,1,0.964187327823691,1
2336,2336,0.872727272727273,1,0.872727272727273,0.872727272727273,1,0.872727272727273,0.872727272727273,1,0.872727272727273,1
2337,2337,1,1,1,1,1,1,1,1,1,1
2338,2338,1,1,1,1,1,1,1,1,1,1
2339,2339,1,1,1,1,1,1,1,1,1,1
2340,2340,1,1,1,1,1,1,1,1,1,1
2341,2341,1,1,1,1,1,1,1,1,1,1
2342,2342,1,1,1,1,1,1,1,1,1,1
2343,2343,0,0.780392156862745,0,0.780392156862745,0,1,0.780392156862745,0,1,1
2343,3300,0,0.411764705882353,0,0.411764705882353,0,0,0.411764705882353,0,0,0
2343,3340,0,0,0.78968253968254,0,0.78968253968254,0,0,0.78968253968254,0,0
2343,3341,0,0,0.407494145199063,0,0.407494145199063,0,0,0.407494145199063,0,0
2344,2344,1,1,1,1,1,1,1,1,1,1
2345,2345,1,1,1,1,1,1,1,1,1,1
2346,2346,1,1,1,1,1,1,1,1,1,1
2347,2347,1,1,1,1,1,1,1,1,1,1
2348,2348,1,1,1,1,1,1,1,1,1,1
2349,2349,1,1,1,1,1,1,1,1,1,1
2350,2350,1,1,1,1,1,1,1,1,1,1
2351,2351,1,1,1,1,1,1,1,1,1,1
2352,2352,0.885714285714286,1,0.885714285714286,0.885714285714286,1,0.885714285714286,0.885714285714286,1,0.885714285714286,1
2353,2353,0,1,0,1,0,1,1,0,1,1
2353,3344,0,0,0.932203389830508,0,0.932203389830508,0,0,0.932203389830508,0,0
2354,2354,0,0.664,0,1,0,0.664,1,0,0.664,1
2354,3193,0,0,0.771028037383178,0,0.818791946308725,0,0,0.818791946308725,0,0
2354,3194,0,0,0,0,0.335731414868106,0,0,0.335731414868106,0,0
2354,3324,0,0,0,0,0,0.553911205073996,0,0,0.553911205073996,0
2355,2355,1,1,1,1,1,1,1,1,1,1
2356,2356,1,1,1,1,1,1,1,1,1,1
2357,2357,1,1,1,1,1,1,1,1,1,1
2358,2358,1,1,1,1,1,1,1,1,1,1
2359,2359,1,1,1,1,1,1,1,1,1,1
2360,2360,1,1,1,1,1,1,1,1,1,1
2361,2361,1,0.962264150943396,0.962264150943396,1,1,0.962264150943396,1,1,0.962264150943396,1
2362,2362,1,1,1,1,1,1,1,1,1,1
2363,2363,1,1,1,1,1,1,1,1,1,1
2364,2364,0,0.48868778280543,0,0.906432748538012,0,0.485106382978723,0.778054862842893,0,0.387755102040816,0.819277108433735
2364,3084,0,0,0,0,0,0,0.381270903010033,0,0,0
2364,3098,0,0,0,0,0,0.524193548387097,0,0,0.456026058631922,0
2364,3099,0,0,0,0,0,0,0,0,0.218045112781955,0
2364,3195,0,0,0,0,0,0,0,0.308771929824561,0,0
2364,3196,0,0,0,0,0.643109540636042,0,0,0.596491228070175,0,0
2364,3197,0,0,0.803030303030303,0,0.490118577075099,0,0,0.397435897435897,0,0
2365,2365,1,0.979591836734694,0.979591836734694,1,1,0.979591836734694,1,1,0.979591836734694,1
2366,2366,1,1,1,1,1,1,1,1,1,1
2367,2367,0,1,0,1,0,1,1,0,1,1
2367,3345,0,0,0.94273127753304,0,0.94273127753304,0,0,0.94273127753304,0,0
2368,2368,1,1,1,1,1,1,1,1,1,1
2369,2369,1,0.86046511627907,0.86046511627907,0.780821917808219,0.780821917808219,0.853503184713376,1,1,0.86046511627907,0.780821917808219
2369,2372,0,0,0,0.152230971128609,0.152230971128609,0.152230971128609,0,0,0,0
2370,2370,1,0.858638743455497,0.858638743455497,0,0,0,1,1,0.858638743455497,0
2370,2387,0,0,0,0,0,0,0,0,0,0.556291390728477
2371,2371,1,1,1,1,1,1,1,1,1,1
2372,2369,0,0,0,0,0,0,0,0,0,0.152230971128609
2372,2372,1,1,1,0.839572192513369,0.839572192513369,0.839572192513369,1,1,1,0.839572192513369
2373,2373,1,1,1,1,1,1,1,1,1,1
2374,2374,1,1,1,1,1,1,1,1,1,1
2375,2375,1,1,1,1,1,1,1,1,1,1
2376,2376,0,0,1,0,1,1,0,1,1,1
2376,2382,0.540772532188841,0.540772532188841,0,0.540772532188841,0,0,0.540772532188841,0,0,0
2377,2377,1,1,1,1,1,1,1,1,1,1
2378,2378,1,0.788990825688073,0.788990825688073,1,1,0.788990825688073,1,1,0.788990825688073,1
2379,2379,1,1,1,1,1,1,1,1,1,1
2380,2380,0,0.954423592493298,0,1,0,0.954423592493298,1,0,0.954423592493298,1
2380,3346,0,0,0.896358543417367,0,0.935828877005348,0,0,0.935828877005348,0,0
2381,2381,1,1,1,1,1,1,1,1,1,1
2382,2382,0.64,0.64,1,0.64,1,1,0.64,1,1,1
2383,2383,1,1,1,1,1,1,1,1,1,1
2384,2384,1,0.926406926406926,0.926406926406926,1,1,0.926406926406926,1,1,0.926406926406926,1
2385,2385,1,1,1,1,1,1,1,1,1,1
2386,2386,0,0,0,0,0,0,0.690690690690691,0,0,0
2386,3115,0,0,0,0,0,0,0,0,0,0.494773519163763
2386,3116,0,0,0,0,0,0,0,0,0,0.684848484848485
2386,3260,0,0,0,0,0,0,0,0,0.441767068273092,0
2386,3261,0,0,0,0,0,0,0,0,0.695652173913043,0
2386,3301,0,0,0,0,0,0,0.483516483516484,0,0,0
2386,3353,0,0,0,0,0,0,0,0.658959537572254,0,0
2386,3354,0,0,0,0,0,0,0,0.450592885375494,0,0
2387,2370,0,0,0,0.556291390728477,0.556291390728477,0.60061919504644,0,0,0,0
2387,2387,1,1,1,0.64327485380117,0.64327485380117,0.64327485380117,1,1,1,0.64327485380117
2388,2388,1,1,1,1,1,1,1,1,1,1
2389,2389,1,1,1,1,1,1,1,1,1,1
2390,2390,1,0.882845188284519,0.882845188284519,0.92184368737475,0.92184368737475,0.934537246049661,1,1,0.882845188284519,0.92184368737475
2391,2391,1,1,1,1,1,1,1,1,1,1
2392,2392,1,1,1,1,1,1,1,1,1,1
2393,2393,1,0.945454545454545,0.945454545454545,1,1,0.945454545454545,1,1,0.945454545454545,1
2394,2394,1,1,1,1,1,1,1,1,1,1
2395,2395,0.790909090909091,1,0.790909090909091,0.790909090909091,1,0.790909090909091,0.790909090909091,1,0.790909090909091,1
2396,2396,1,1,1,1,1,1,1,1,1,1
2397,2397,1,1,1,1,1,1,1,1,1,1
2398,2398,1,1,1,1,1,1,1,1,1,1
2399,2399,1,0.955752212389381,0.955752212389381,1,1,0.955752212389381,1,1,0.955752212389381,1
2400,2400,1,1,1,1,1,1,1,1,1,1
2401,2401,1,1,1,1,1,1,1,1,1,1
2402,2402,1,0.914765906362545,0.914765906362545,1,1,0.914765906362545,1,1,0.914765906362545,1
2403,2403,1,1,1,1,1,1,1,1,1,1
2404,2404,1,1,1,1,1,1,1,1,1,1
2405,2405,1,1,1,1,1,1,1,1,1,1
2406,2406,0.825112107623318,1,0.825112107623318,0.825112107623318,1,0.825112107623318,0.825112107623318,1,0.825112107623318,1
2407,2407,1,0.802139037433155,0.802139037433155,0.920398009950249,0.920398009950249,0.867052023121387,1,1,0.802139037433155,0.920398009950249
2407,3318,0,0,0,0,0,0.14207650273224,0,0,0.258883248730964,0
2408,2408,1,0.932642487046632,0.932642487046632,1,1,0.932642487046632,1,1,0.932642487046632,1
2409,2409,1,1,1,1,1,1,1,1,1,1
2410,2410,1,1,1,1,1,1,1,1,1,1
2411,2411,1,1,1,1,1,1,1,1,1,1
2412,2412,1,0.877862595419847,0.877862595419847,1,1,0.877862595419847,1,1,0.877862595419847,1
2413,2413,1,0.957095709570957,0.957095709570957,1,1,0.957095709570957,1,1,0.957095709570957,1
2414,2414,0,0,0,0.75544794188862,0,0,0,0,0,0
2414,3262,0,0,0,0,0,0.454545454545455,0,0,0,0
2414,3263,0,0,0,0,0,0.766990291262136,0,0,0,0
2414,3302,0,0,0,0.478632478632479,0,0,0,0,0,0
2414,3372,0,0,0,0,0.763723150357995,0,0,0,0,0
2414,3373,0,0,0,0,0.43030303030303,0,0,0,0,0
2415,2415,0.821256038647343,1,0.821256038647343,0.821256038647343,1,0.821256038647343,0.821256038647343,1,0.821256038647343,1
2416,2416,1,1,1,1,1,1,1,1,1,1
2417,2417,0.718346253229974,0.7625,0.824691358024691,0.821529745042493,0.858447488584475,0.900269541778976,0.821917808219178,0.857777777777778,0.851174934725849,0.918269230769231
2417,3085,0.477341389728097,0.325757575757576,0,0.28956228956229,0,0,0.27831715210356,0,0,0
2418,2418,1,1,1,1,1,1,1,1,1,1
2419,2419,1,0.894736842105263,0.894736842105263,1,1,0.894736842105263,1,1,0.894736842105263,1
2420,2420,1,1,1,1,1,1,1,1,1,1
2421,2421,0.743362831858407,0,0,0.743362831858407,1,0,0.743362831858407,1,0,1
2421,3068,0,0,0,0,0,0.542253521126761,0,0,0.542253521126761,0
2421,3069,0,0,0,0,0,0.550335570469799,0,0,0.550335570469799,0
2421,3303,0.448051948051948,0,0,0.448051948051948,0,0,0.448051948051948,0,0,0
2422,2422,1,1,1,1,1,1,1,1,1,1
2423,2423,1,1,1,1,1,1,1,1,1,1
2424,2424,0,0,0,0.82,0,0,0.82,0,0,1
2424,3264,0,0,0,0,0,0.361990950226244,0,0,0.361990950226244,0
2424,3265,0,0,0,0,0,0.833898305084746,0,0,0.833898305084746,0
2424,3304,0,0,0,0.346846846846847,0,0,0.346846846846847,0,0,0
2424,3406,0,0,0,0,0.779174147217235,0,0,0.779174147217235,0,0
2424,3407,0,0,0,0,0.344339622641509,0,0,0.344339622641509,0,0
2425,2425,1,1,1,1,1,1,1,1,1,1
2426,2426,1,0.961748633879781,0.961748633879781,1,1,0.961748633879781,1,1,0.961748633879781,1
2427,2427,0,0,0,0.724770642201835,0,0,0.724770642201835,0,0,1
2427,3266,0,0,0,0,0,0.549019607843137,0,0,0.549019607843137,0
2427,3267,0,0,0,0,0,0.715883668903803,0,0,0.715883668903803,0
2427,3305,0,0,0,0.559808612440191,0,0,0.559808612440191,0,0,0
2427,3351,0,0,0,0,0.501333333333333,0,0,0.501333333333333,0,0
2427,3352,0,0,0,0,0.73542600896861,0,0,0.73542600896861,0,0
2429,2429,1,1,1,1,1,1,1,1,1,1
2430,2430,1,1,1,1,1,1,1,1,1,1
2431,2431,1,1,1,1,1,1,1,1,1,1
2432,2432,1,1,1,1,1,1,1,1,1,1
2433,2433,1,0.86231884057971,0.86231884057971,1,1,0.86231884057971,1,1,0.86231884057971,1
2434,2434,1,1,1,1,1,1,1,1,1,1
2435,2435,1,0.91254752851711,0.91254752851711,1,1,0.91254752851711,1,1,0.91254752851711,1
2436,2436,1,1,1,1,1,1,1,1,1,1
2437,2437,1,0.983666061705989,0.983666061705989,1,1,0.983666061705989,1,1,0.983666061705989,1
2438,2438,1,0.938775510204082,0.938775510204082,1,1,0.938775510204082,1,1,0.938775510204082,1
2439,2439,1,1,1,1,1,1,1,1,1,1
2440,2440,1,1,1,1,1,1,1,1,1,1
2441,2441,0.71875,0.570532915360502,0.815013404825737,0.71875,1,0.815013404825737,0.71875,1,0.815013404825737,1
2441,3086,0.308880308880309,0.371134020618557,0,0.308880308880309,0,0,0.308880308880309,0,0,0
2442,2442,1,1,1,1,1,1,1,1,1,1
2443,2443,1,1,1,1,1,1,1,1,1,1
2444,2444,1,0.985294117647059,0.985294117647059,1,1,0.985294117647059,1,1,0.985294117647059,1
2445,2445,1,1,1,1,1,1,1,1,1,1
2446,2446,1,1,1,1,1,1,1,1,1,1
2447,2447,1,0.758928571428571,0.758928571428571,1,1,0.758928571428571,1,1,0.758928571428571,1
2448,2448,1,0.959847036328872,0.959847036328872,1,1,0.959847036328872,1,1,0.959847036328872,1
2449,2449,1,1,1,1,1,1,1,1,1,1
2450,2450,1,1,1,1,1,1,1,1,1,1
2451,2451,1,1,1,1,1,1,1,1,1,1
2452,2452,1,1,1,1,1,1,1,1,1,1
2453,2453,1,0.795580110497238,0.795580110497238,1,1,0.795580110497238,1,1,0.795580110497238,1
2454,2454,0,0,0,0.829787234042553,0,0,0.829787234042553,0,0,1
2454,3270,0,0,0,0,0,0.264705882352941,0,0,0.264705882352941,0
2454,3271,0,0,0,0,0,0.858585858585859,0,0,0.858585858585859,0
2454,3307,0,0,0,0.335820895522388,0,0,0.335820895522388,0,0,0
2454,3414,0,0,0,0,0.801033591731266,0,0,0.801033591731266,0,0
2454,3415,0,0,0,0,0.328358208955224,0,0,0.328358208955224,0,0
2455,2455,1,1,1,1,1,1,1,1,1,1
2456,2456,1,0.829268292682927,0.829268292682927,1,1,0.829268292682927,1,1,0.829268292682927,1
2457,2457,1,0.959232613908873,0.959232613908873,1,1,0.959232613908873,1,1,0.959232613908873,1
2458,2458,1,1,1,1,1,1,1,1,1,1
2459,2459,1,1,1,1,1,1,1,1,1,1
2460,2460,1,1,1,1,1,1,1,1,1,1
2461,2461,1,0.964601769911504,0.964601769911504,1,1,0.964601769911504,1,1,0.964601769911504,1
2462,2462,1,0.912751677852349,0.912751677852349,1,1,0.912751677852349,1,1,0.912751677852349,1
2463,2463,1,0.9,0.9,1,1,0.9,1,1,0.9,1
2464,2464,1,1,1,1,1,1,1,1,1,1
2465,2465,1,1,1,1,1,1,1,1,1,1
2466,2466,1,1,1,1,1,1,1,1,1,1
2467,2467,0.757281553398058,0,0,0.757281553398058,1,0,0.757281553398058,1,0,1
2467,3272,0,0,0,0,0,0.348148148148148,0,0,0.348148148148148,0
2467,3273,0,0,0,0,0,0.797653958944281,0,0,0.797653958944281,0
2467,3308,0.452830188679245,0,0,0.452830188679245,0,0,0.452830188679245,0,0,0
2468,2468,1,1,1,1,1,1,1,1,1,1
2469,2469,1,1,1,1,1,1,1,1,1,1
2470,2470,1,1,1,1,1,1,1,1,1,1
2471,2471,1,0.895184135977337,0.895184135977337,1,1,0.895184135977337,1,1,0.895184135977337,1
2472,2472,1,1,1,1,1,1,1,1,1,1
2473,2473,1,1,1,1,1,1,1,1,1,1
2474,2474,1,1,1,0.867796610169492,0.867796610169492,0.867796610169492,1,1,1,0.867796610169492
2475,2475,1,1,1,1,1,1,1,1,1,1
2476,2476,0,0.816901408450704,0,0.771349862258953,0,0.784741144414169,0,0,0,0
2476,3087,0,0,0,0.275,0,0,0,0,0,0
2476,3100,0,0,0,0,0,0.297560975609756,0,0,0,0
2476,3198,0,0,0,0,0.103542234332425,0,0,0,0,0
2476,3199,0,0,0.763231197771588,0,0.867579908675799,0,0,0,0,0
2477,2477,1,1,1,1,1,1,1,1,1,1
2478,2478,1,0.915094339622642,0.915094339622642,1,1,0.915094339622642,1,1,0.915094339622642,1
2479,2479,1,0.844919786096257,0.844919786096257,1,1,0.844919786096257,1,1,0.844919786096257,1
2479,2482,0,0,0,0,0,0.114130434782609,0,0,0.114130434782609,0
2480,2480,1,1,1,1,1,1,1,1,1,1
2481,2481,1,1,1,1,1,1,1,1,1,1
2482,2479,0,0.114130434782609,0.114130434782609,0,0,0,0,0,0,0
2482,2482,1,0.8,0.8,1,1,0.8,1,1,0.8,1
2483,2483,1,1,1,1,1,1,1,1,1,1
2484,2484,1,1,1,1,1,1,1,1,1,1
2485,2485,0,0,0,0.65017667844523,0,0,0,0,0,0
2485,3200,0,0,0,0,0.556660039761431,0,0,0,0,0
2485,3201,0,0,0,0,0.685714285714286,0,0,0,0,0
2485,3274,0,0,0,0,0,0.560636182902585,0,0,0,0
2485,3275,0,0,0,0,0,0.671403197158082,0,0,0,0
2485,3309,0,0,0,0.597302504816956,0,0,0,0,0,0
2486,2486,1,1,1,1,1,1,1,1,1,1
2487,2487,1,0.882882882882883,0.882882882882883,1,1,0.882882882882883,1,1,0.882882882882883,1
2488,2488,1,1,1,1,1,1,1,1,1,1
2489,2489,1,1,1,1,1,1,1,1,1,1
2490,2490,1,1,1,1,1,1,1,1,1,1
2491,2491,1,1,1,1,1,1,1,1,1,1
2492,2492,1,1,1,1,1,1,1,1,1,1
2493,2493,1,1,1,1,1,1,1,1,1,1
2494,2494,1,1,1,1,1,1,1,1,1,1
2495,2495,0.788819875776398,1,0.788819875776398,1,0.788819875776398,1,0.788819875776398,1,0.788819875776398,0.788819875776398
2496,2496,1,1,1,1,1,1,1,1,1,1
2497,2497,1,0.848039215686274,0.848039215686274,1,1,0.848039215686274,1,1,0.848039215686274,1
2498,2498,0.779487179487179,0.866952789699571,0.778947368421053,0.779487179487179,1,0.778947368421053,0.779487179487179,1,0.778947368421053,1
2499,2499,1,1,1,1,1,1,1,1,1,1
2500,2500,1,1,1,1,1,1,1,1,1,1
2501,2501,0.947674418604651,1,0.947674418604651,1,0.947674418604651,1,0.971590909090909,0.976047904191617,0.971590909090909,0.971590909090909
2502,2502,1,1,1,1,1,1,1,1,1,1
2503,2503,0.740740740740741,0.69364161849711,0.531531531531532,0.545454545454545,0.728179551122195,0.447129909365559,0.545454545454545,0.728179551122195,0.447129909365559,1
2503,3088,0.414414414414414,0,0,0.459214501510574,0,0,0.459214501510574,0,0,0
2503,3310,0,0,0,0,0,0.747663551401869,0,0,0.747663551401869,0
2504,2504,1,0.980645161290323,0.980645161290323,1,1,0.980645161290323,1,1,0.980645161290323,1
2505,2505,1,1,1,1,1,1,1,1,1,1
2506,2506,1,1,1,1,1,1,1,1,1,1
2507,2507,1,1,1,1,1,1,1,1,1,1
2508,2508,1,0.93,0.93,1,1,0.93,1,1,0.93,1
2509,2509,1,1,1,1,1,1,1,1,1,1
2510,2510,1,1,1,1,1,1,1,1,1,1
2511,2511,1,0.718146718146718,0.718146718146718,1,1,0.718146718146718,1,1,0.718146718146718,1
2512,2512,1,1,1,1,1,1,1,1,1,1
2513,2513,1,1,1,1,1,1,1,1,1,1
2514,2514,1,1,1,1,1,1,1,1,1,1
2515,2515,0.75,0.776371308016878,0.552301255230126,0.938628158844765,0.745519713261649,0.807017543859649,0.75,1,0.552301255230126,0.745519713261649
2515,3089,0.270742358078603,0,0,0,0,0,0.270742358078603,0,0,0
2515,3323,0,0,0,0,0,0.246666666666667,0,0,0.469453376205788,0
2516,2516,1,1,1,1,1,1,1,1,1,1
2517,2517,1,1,1,1,1,1,1,1,1,1
2518,2518,1,1,1,1,1,1,1,1,1,1
2519,2519,1,1,1,1,1,1,1,1,1,1
2520,2520,1,1,1,1,1,1,1,1,1,1
2521,2521,1,1,1,1,1,1,1,1,1,1
2522,2522,1,1,1,1,1,1,1,1,1,1
2523,2523,1,0.8559670781893,0.8559670781893,1,1,0.8559670781893,1,1,0.8559670781893,1
2524,2524,1,1,1,1,1,1,1,1,1,1
2525,2525,1,1,1,1,1,1,1,1,1,1
2526,2526,1,1,1,1,1,1,1,1,1,1
