cellid_a,cellid_b,cd_4_5,cd_3_5,cd_3_4,cd_2_5,cd_2_4,cd_2_3,cd_1_5,cd_1_4,cd_1_3,cd_1_2
2032,2032,0.363636363636364,1,0.363636363636364,1,0.363636363636364,1,1,0.363636363636364,1,1
2032,3106,0,0,0.869565217391304,0,0.869565217391304,0,0,0.869565217391304,0,0
2033,2033,0.718146718146718,0.718146718146718,1,1,0.718146718146718,0.718146718146718,0.718146718146718,1,1,0.718146718146718
2034,2034,1,1,1,1,1,1,1,1,1,1
2035,2035,1,1,1,1,1,1,1,1,1,1
2036,2036,1,1,1,1,1,1,1,1,1,1
2037,2037,1,0.541666666666667,0.541666666666667,0.940092165898618,0.940092165898618,0.496815286624204,1,1,0.541666666666667,0.940092165898618
2037,2238,0,0,0,0.105691056910569,0.105691056910569,0.105691056910569,0,0,0,0
2038,2038,0,1,0,1,0,1,1,0,1,1
2038,3218,0,0,0.402640264026403,0,0.402640264026403,0,0,0.402640264026403,0,0
2038,3219,0,0,0.440789473684211,0,0.440789473684211,0,0,0.440789473684211,0,0
2038,3220,0,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0
2038,3221,0,0,0.200772200772201,0,0.200772200772201,0,0,0.200772200772201,0,0
2039,2039,0,0,0,0,0,0.726840855106888,0,0,0.896969696969697,0.75990675990676
2039,2852,0,0.873417721518987,0,0.727710843373494,0,0,0.919753086419753,0,0,0
2039,2853,0,0,0,0.309677419354839,0,0,0,0,0,0
2039,2854,0,0,0,0.134751773049645,0,0,0,0,0,0
2039,3107,0,0,0,0,0.134751773049645,0,0,0,0,0
2039,3108,0,0,0,0,0.2,0,0,0,0,0
2039,3109,0,0,0.888888888888889,0,0.716049382716049,0,0,0.878980891719745,0,0
2040,2040,1,1,1,1,1,1,1,1,1,1
2041,2041,1,1,1,1,1,1,1,1,1,1
2042,2042,0,0.443579766536965,0,1,0,0.443579766536965,1,0,0.443579766536965,1
2042,3110,0,0,0.711111111111111,0,0.283261802575107,0,0,0.283261802575107,0,0
2042,3111,0,0,0,0,0.463878326996198,0,0,0.463878326996198,0,0
2043,2043,1,1,1,1,1,1,1,1,1,1
2044,2044,1,0.902654867256637,0.902654867256637,1,1,0.902654867256637,1,1,0.902654867256637,1
2045,2045,0.402684563758389,1,0.402684563758389,1,0.402684563758389,1,1,0.402684563758389,1,1
2045,3022,0,0,0.767241379310345,0,0.767241379310345,0,0,0.767241379310345,0,0
2046,1619,0.734375,0,0,0,0,0,0.734375,0,0.551111111111111,0.734375
2046,2046,0.586206896551724,0.722689075630252,0.445497630331754,1,0.586206896551724,0.722689075630252,0.586206896551724,1,0.445497630331754,0.586206896551724
2047,2047,1,1,1,1,1,1,1,1,1,1
2048,2048,0,0,0.757660167130919,0,1,0.757660167130919,0,0,0,0
2048,2779,0.330827067669173,0.482412060301508,0,0.330827067669173,0,0,0,0,0,0
2048,2780,0.348837209302326,0.471204188481675,0,0.348837209302326,0,0,0,0,0,0
2048,2781,0.473118279569892,0.292452830188679,0,0.473118279569892,0,0,0,0,0,0
2049,2049,1,0.84297520661157,0.84297520661157,1,1,0.84297520661157,1,1,0.84297520661157,1
2050,2050,0,0,0.650602409638554,0,1,0.650602409638554,0,1,0.650602409638554,1
2050,2766,0.533333333333333,0.81767955801105,0,0.533333333333333,0,0,0.533333333333333,0,0,0
2050,2767,0.544117647058823,0.150234741784038,0,0.544117647058823,0,0,0.544117647058823,0,0,0
2051,2051,1,0,0,1,1,0,1,1,0,1
2051,2761,0,0,0,0,0,0.310160427807487,0,0,0.310160427807487,0
2051,2762,0,0,0,0,0,0.691056910569106,0,0,0.691056910569106,0
2052,2052,0,0,0,0,0,0.575079872204473,0,0,0,0
2052,2517,0,0,0,0,0,0.49402390438247,0,0,0,0
2052,2862,0,0.805687203791469,0,0.485294117647059,0,0,0,0,0,0
2052,2863,0,0.192771084337349,0,0.696774193548387,0,0,0,0,0,0
2052,3112,0,0,0.565217391304348,0,0.43265306122449,0,0,0,0,0
2052,3113,0,0,0.215139442231076,0,0.698717948717949,0,0,0,0,0
2053,2053,1,0.695121951219512,0.695121951219512,1,1,0.695121951219512,0.935185185185185,0.935185185185185,0.640449438202247,0.935185185185185
2053,2261,0,0,0,0,0,0,0.160919540229885,0.160919540229885,0,0.160919540229885
2054,2054,1,1,1,1,1,1,1,1,1,1
2055,2055,1,0.871508379888268,0.871508379888268,1,1,0.871508379888268,1,1,0.871508379888268,1
2056,2056,1,0.641791044776119,0.641791044776119,1,1,0.641791044776119,1,1,0.641791044776119,1
2057,2057,1,0.881987577639752,0.881987577639752,1,1,0.881987577639752,1,1,0.881987577639752,1
2058,1780,0,0,0,0,0,0.253687315634218,0,0,0,0
2058,2058,0,0,0,0,0,0.775067750677507,0,0,0,0
2058,2814,0,0.883116883116883,0,0.776280323450135,0,0,0,0,0,0
2058,2815,0,0,0,0.355029585798817,0,0,0,0,0,0
2058,3071,0,0,0,0,0.272479564032698,0,0,0,0,0
2058,3072,0,0,0.863787375415282,0,0.741758241758242,0,0,0,0,0
2059,2059,0.849397590361446,0.849397590361446,1,0.849397590361446,1,1,0.784810126582278,0.820224719101124,0.820224719101124,0.820224719101124
2060,2060,1,1,1,1,1,1,1,1,1,1
2061,2061,1,1,1,1,1,1,1,1,1,1
2062,2062,1,0.737327188940092,0.737327188940092,1,1,0.737327188940092,1,1,0.737327188940092,1
2063,1100,0,0,0,0,0,0,0,0,0,0.401515151515151
2063,2063,0,0,0,0,0,0.552941176470588,0,0,0.878048780487805,0.542553191489362
2063,2658,0,0.84,0,0.619718309859155,0,0,0.788990825688073,0,0,0
2063,2659,0,0.186528497409326,0,0,0,0,0.132701421800948,0,0,0
2063,2811,0,0,0.915555555555556,0,0.502994011976048,0,0,0.872427983539095,0,0
2065,2065,1,0,0,1,1,0,0,0,0,0
2066,2066,0,0,0,0,1,0,0,0,0,0
2067,2067,0,0,1,0,1,1,0,1,1,1
2068,2068,0,1,0,0,0,0,1,0,1,0
2069,2069,1,0,0,0,0,0,0,0,0,0
2074,2074,0,0,0.617647058823529,0,1,0.617647058823529,0,0.619047619047619,0.816326530612245,0.619047619047619
2075,2075,1,0.869565217391304,0.869565217391304,1,1,0.869565217391304,1,1,0.869565217391304,1
2076,1210,0,0,0.123222748815166,0,0,0,0,0.111587982832618,0,0.111587982832618
2076,2076,0,0,0,0,0,0.746835443037975,0,0,0.892156862745098,0.7
2076,2747,0,0.903553299492386,0,0.739884393063584,0,0,0.904109589041096,0,0,0
2077,2077,0,0,0.617283950617284,0,0,0,0,0,0,0
2078,2078,0,0,0.584158415841584,0,0,0,0,0,0,0
2079,2079,1,1,1,0,0,0,1,1,1,0
2080,2080,1,1,1,0,0,0,1,1,1,0
2081,2081,1,0.775,0.775,1,1,0.775,1,1,0.775,1
2082,2082,1,1,1,0,0,0,0,0,0,0
2083,2083,1,1,1,0,0,0,1,1,1,0
2084,2084,1,0.748091603053435,0.748091603053435,1,1,0.748091603053435,0,0,0,0
2085,2085,1,1,1,0,0,0,0,0,0,0
2087,2087,1,0,0,0,0,0,0,0,0,0
2090,2090,1,1,1,1,1,1,1,1,1,1
2091,2091,1,1,1,0,0,0,0,0,0,0
2092,2092,1,1,1,0,0,0,0,0,0,0
2093,2093,1,1,1,1,1,1,0,0,0,0
2094,2094,1,1,1,1,1,1,1,1,1,1
2095,2095,1,1,1,1,1,1,1,1,1,1
2097,2097,1,0,0,0,0,0,0,0,0,0
2098,2098,1,0,0,0,0,0,0,0,0,0
2100,2100,1,1,1,0,0,0,0,0,0,0
2102,3116,0,0,0.725,0,0,0,0,0,0,0
2103,2103,1,0.233009708737864,0.233009708737864,1,1,0.233009708737864,0.161616161616162,0.161616161616162,0.7,0.161616161616162
2103,2438,0,0,0,0,0,0.902857142857143,0,0,0,0
2104,2104,1,0,0,1,1,0,1,1,0,1
2106,2106,1,0,0,0,0,0,0,0,0,0
2108,2108,1,1,1,0,0,0,0,0,0,0
2110,2110,1,0,0,1,1,0,0,0,0,0
2111,2111,1,0.774193548387097,0.774193548387097,0,0,0,1,1,0.774193548387097,0
2112,2112,1,0.810344827586207,0.810344827586207,1,1,0.810344827586207,1,1,0.810344827586207,1
2113,2113,1,1,1,0,0,0,0,0,0,0
2114,2114,1,1,1,1,1,1,0,0,0,0
2115,2115,1,1,1,1,1,1,1,1,1,1
2116,2116,1,1,1,0,0,0,1,1,1,0
2117,2117,0,0.682926829268293,0,0,0,0,0,0,0,0
2118,2118,1,1,1,1,1,1,1,1,1,1
2123,2123,0,0,0.438356164383562,0,1,0.438356164383562,0,0,0,0
2126,2126,1,0.676470588235294,0.676470588235294,1,1,0.676470588235294,1,1,0.676470588235294,1
2127,2836,0,0.316546762589928,0,0,0,0,0,0,0,0
2127,3018,0,0,0.368421052631579,0,0,0,0,0,0,0
2133,2980,0,0,0,0.774193548387097,0,0,0,0,0,0
2133,3084,0,0,0,0,0.834782608695652,0,0,0,0,0
2134,2134,0,0,0.637037037037037,0,1,0.637037037037037,0,1,0.637037037037037,1
2134,2605,0.666666666666667,0.860335195530726,0,0.666666666666667,0,0,0.666666666666667,0,0,0
2135,1170,0,0,0,0,0,0,0.421052631578947,0.413145539906103,0,0
2135,2135,0,0,0,0,0,0,0,0.206349206349206,0,0
2135,2532,0,0,0,0,0,0,0,0,0,0.872549019607843
2135,2593,0,0,0,0,0,0,0,0,0.806324110671937,0
2135,2735,0.412371134020619,0,0,0,0,0,0.644808743169399,0,0,0
2144,914,0,0,0.136585365853659,0,0,0,0,0,0,0
2144,2872,0,0.197183098591549,0,0,0,0,0,0,0,0
2147,1695,0,0,0.141592920353982,0,0,0,0,0,0,0
2147,2147,0,0,0.634920634920635,0,1,0.634920634920635,0,1,0.634920634920635,1
2147,2832,0.625954198473282,0.878612716763006,0,0.625954198473282,0,0,0.625954198473282,0,0,0
2149,2149,0,0.769230769230769,0,0,0,0,0,0,0,0
2150,2150,1,0.703448275862069,0.703448275862069,1,1,0.703448275862069,0.626865671641791,0.626865671641791,0.821052631578947,0.626865671641791
2151,2151,1,0.740157480314961,0.740157480314961,1,1,0.740157480314961,0.823529411764706,0.823529411764706,0.854368932038835,0.823529411764706
2152,2152,1,1,1,1,1,1,1,1,1,1
2153,2153,0.98780487804878,0.98159509202454,0.993788819875776,1,0.98780487804878,0.98159509202454,1,0.98780487804878,0.98159509202454,1
2154,2154,1,0.736842105263158,0.736842105263158,1,1,0.736842105263158,1,1,0.736842105263158,1
2155,2155,1,1,1,1,1,1,1,1,1,1
2156,2156,0,0.571428571428571,0,1,0,0.571428571428571,0,0,0,0
2156,3120,0,0,0,0,0.45045045045045,0,0,0,0,0
2156,3121,0,0,0.903225806451613,0,0.495575221238938,0,0,0,0,0
2157,2157,1,1,1,1,1,1,1,1,1,1
2158,2158,1,1,1,1,1,1,1,1,1,1
2159,2159,1,1,1,1,1,1,1,1,1,1
2160,2160,1,1,1,1,1,1,1,1,1,1
2161,2161,1,1,1,1,1,1,1,1,1,1
2162,2162,1,1,1,1,1,1,1,1,1,1
2163,2163,1,1,1,1,1,1,1,1,1,1
2164,946,0,0,0,0,0,0.103225806451613,0,0,0,0
2164,2164,0,0,0.776978417266187,0,0.993197278911565,0.771428571428571,0,0,0,0
2165,2165,1,1,1,1,1,1,1,1,1,1
2166,2166,1,1,1,1,1,1,1,1,1,1
2167,2167,1,1,1,1,1,1,1,1,1,1
2168,2168,1,1,1,1,1,1,1,1,1,1
2169,2169,0.626373626373626,0.87719298245614,0.626373626373626,0.964285714285714,0.611111111111111,0.839285714285714,0.854838709677419,0.697916666666667,0.82258064516129,0.868852459016393
2170,2170,1,1,1,1,1,1,1,1,1,1
2171,2171,1,1,1,1,1,1,1,1,1,1
2172,2172,1,1,1,1,1,1,1,1,1,1
2173,2173,1,1,1,1,1,1,1,1,1,1
2174,2174,1,1,1,1,1,1,1,1,1,1
2175,2175,1,1,1,1,1,1,1,1,1,1
2176,2176,1,1,1,1,1,1,1,1,1,1
2177,2177,1,1,1,1,1,1,1,1,1,1
2178,2178,1,1,1,1,1,1,0.829931972789116,0.829931972789116,0.829931972789116,0.829931972789116
2179,2179,1,1,1,1,1,1,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818
2180,2180,1,1,1,1,1,1,1,1,1,1
2181,2181,1,0.812286689419795,0.812286689419795,0,0,0,0.862745098039216,0.862745098039216,0.784982935153584,0
2182,2182,1,1,1,1,1,1,0,0,0,0
2183,2183,1,1,1,1,1,1,1,1,1,1
2184,2184,1,1,1,1,1,1,1,1,1,1
2185,2185,1,1,1,1,1,1,0.793650793650794,0.793650793650794,0.793650793650794,0.793650793650794
2186,2186,1,1,1,1,1,1,1,1,1,1
2187,2187,1,1,1,1,1,1,1,1,1,1
2188,2188,1,0.976744186046512,0.976744186046512,1,1,0.976744186046512,0.99236641221374,0.99236641221374,0.984375,0.99236641221374
2189,2189,1,0.917127071823204,0.917127071823204,1,1,0.917127071823204,1,1,0.917127071823204,1
2190,2190,1,1,1,1,1,1,1,1,1,1
2191,2191,1,1,1,1,1,1,1,1,1,1
2192,2192,1,1,1,1,1,1,1,1,1,1
2193,2193,0,1,0,0,0,0,0,0,0,0
2194,2194,0,0.653696498054475,0,0.578947368421053,0,0.79646017699115,0.594594594594595,0,0.807228915662651,0.979472140762463
2194,2506,0,0.510822510822511,0,0.441666666666667,0,0,0.437768240343348,0,0,0
2194,3188,0,0,0.471111111111111,0,0.358974358974359,0,0,0.361233480176211,0,0
2194,3189,0,0,0.674698795180723,0,0.612403100775194,0,0,0.629482071713147,0,0
2195,2195,0,0.796296296296296,0,0.584474885844749,0,0.436548223350254,0,0,0,0
2195,2507,0,0,0,0.600858369098712,0,0,0,0,0,0
2195,2770,0,0,0,0,0,0.533333333333333,0,0,0,0
2195,3122,0,0,0.931818181818182,0,0.452261306532663,0,0,0,0,0
2195,3123,0,0,0,0,0.511627906976744,0,0,0,0,0
2196,2196,1,1,1,1,1,1,1,1,1,1
2197,2197,0,0,1,0,0,0,0,0,0,0
2198,2198,1,1,1,1,1,1,1,1,1,1
2199,2199,1,1,1,1,1,1,1,1,1,1
2200,2200,1,1,1,1,1,1,1,1,1,1
2201,2201,1,1,1,1,1,1,1,1,1,1
2202,2202,1,1,1,1,1,1,1,1,1,1
2203,2203,0,0,1,0,1,1,0,0,0,0
2203,3018,0.907692307692308,0.907692307692308,0,0.907692307692308,0,0,0,0,0,0
2204,2204,1,1,1,1,1,1,1,1,1,1
2205,1415,0,0,0.16,0,0,0,0,0.221276595744681,0,0.221276595744681
2205,2205,0,0.725146198830409,0,0,0,0,0.83495145631068,0,0.759358288770054,0
2206,2206,1,1,1,1,1,1,1,1,1,1
2207,2207,1,1,1,1,1,1,1,1,1,1
2208,2208,1,1,1,1,1,1,1,1,1,1
2209,2209,1,1,1,1,1,1,0.711111111111111,0.711111111111111,0.711111111111111,0.711111111111111
2210,2210,1,1,1,1,1,1,1,1,1,1
2211,2211,1,1,1,1,1,1,1,1,1,1
2212,2212,1,1,1,1,1,1,1,1,1,1
2213,2213,1,1,1,1,1,1,1,1,1,1
2214,2214,1,1,1,1,1,1,1,1,1,1
2215,2215,1,1,1,1,1,1,1,1,1,1
2216,2216,1,1,1,1,1,1,1,1,1,1
2217,2217,1,1,1,1,1,1,1,1,1,1
2218,2218,1,1,1,1,1,1,1,1,1,1
2219,2219,1,1,1,1,1,1,1,1,1,1
2220,2220,1,1,1,1,1,1,1,1,1,1
2221,2221,1,1,1,1,1,1,1,1,1,1
2222,2222,1,1,1,1,1,1,1,1,1,1
2223,2223,1,1,1,1,1,1,1,1,1,1
2224,2224,1,1,1,1,1,1,1,1,1,1
2225,2225,1,1,1,1,1,1,1,1,1,1
2226,2226,1,1,1,1,1,1,0.990825688073395,0.990825688073395,0.990825688073395,0.990825688073395
2227,2227,0,0.882978723404255,0,0.786206896551724,0,0.726114649681529,0,0,0,0
2227,3124,0,0,0.657718120805369,0,0.886792452830189,0,0,0,0,0
2228,2228,1,1,1,1,1,1,1,1,1,1
2229,2229,1,1,1,1,1,1,1,1,1,1
2230,2230,1,1,1,1,1,1,1,1,1,1
2231,2231,1,1,1,1,1,1,1,1,1,1
2232,2232,1,1,1,1,1,1,1,1,1,1
2233,2233,1,1,1,1,1,1,1,1,1,1
2234,2234,1,1,1,1,1,1,1,1,1,1
2235,2235,1,1,1,1,1,1,1,1,1,1
2236,2236,1,1,1,1,1,1,0.725,0.725,0.725,0.725
2237,2237,1,1,1,1,1,1,1,1,1,1
2238,2037,0,0,0,0,0,0,0,0,0,0.105691056910569
2238,2238,1,1,1,0,0,0,1,1,1,0
2239,2239,1,1,1,1,1,1,1,1,1,1
2240,2240,1,1,1,1,1,1,1,1,1,1
2241,2241,1,1,1,1,1,1,1,1,1,1
2242,2242,1,1,1,1,1,1,1,1,1,1
2243,2243,1,1,1,1,1,1,1,1,1,1
2244,2244,1,1,1,1,1,1,1,1,1,1
2245,2245,1,1,1,1,1,1,1,1,1,1
2246,2246,1,1,1,1,1,1,1,1,1,1
2247,2247,1,1,1,1,1,1,1,1,1,1
2248,2248,1,1,1,1,1,1,1,1,1,1
2249,2249,1,1,1,1,1,1,1,1,1,1
2250,2250,1,1,1,1,1,1,1,1,1,1
2251,2251,1,1,1,1,1,1,1,1,1,1
2252,2252,1,1,1,1,1,1,1,1,1,1
2253,2253,1,1,1,1,1,1,1,1,1,1
2254,2254,1,1,1,1,1,1,1,1,1,1
2255,2255,1,1,1,1,1,1,1,1,1,1
2256,2256,1,1,1,1,1,1,1,1,1,1
2257,2257,1,1,1,1,1,1,1,1,1,1
2258,2258,0,0,0.408602150537634,0,0,0,0,0,0,0
2259,2259,1,1,1,1,1,1,1,1,1,1
2260,2260,0,0.604651162790698,0,0,0,0,1,0,0.604651162790698,0
2261,2261,1,0.755102040816326,0.755102040816326,1,1,0.755102040816326,0,0,0,0
2262,2262,0,0,0,0,0,0,0,0,0.709302325581395,0
2263,2263,1,1,1,1,1,1,1,1,1,1
2264,2264,0,0.795811518324607,0,1,0,0.795811518324607,0.611464968152866,0,0.723076923076923,0.611464968152866
2264,3182,0,0,0.672,0,0.565789473684211,0,0,0.901098901098901,0,0
2264,3183,0,0,0.21505376344086,0,0.183333333333333,0,0,0,0,0
2265,2265,1,1,1,1,1,1,1,1,1,1
2266,2266,1,1,1,1,1,1,1,1,1,1
2267,2267,1,1,1,1,1,1,1,1,1,1
2268,2268,1,1,1,1,1,1,1,1,1,1
2269,2269,1,1,1,1,1,1,1,1,1,1
2270,2270,1,1,1,1,1,1,1,1,1,1
2271,2271,1,1,1,1,1,1,1,1,1,1
2272,2272,1,1,1,1,1,1,1,1,1,1
2273,2273,1,1,1,1,1,1,1,1,1,1
2274,2274,1,1,1,1,1,1,1,1,1,1
2275,2275,1,1,1,1,1,1,1,1,1,1
2276,2276,1,1,1,1,1,1,1,1,1,1
2277,2277,1,1,1,1,1,1,1,1,1,1
2278,2278,1,1,1,1,1,1,1,1,1,1
2279,2279,1,1,1,1,1,1,1,1,1,1
2280,2280,1,1,1,1,1,1,0,0,0,0
2281,2281,1,1,1,1,1,1,0,0,0,0
2282,2282,1,1,1,1,1,1,1,1,1,1
2283,2283,1,1,1,1,1,1,1,1,1,1
2284,2284,1,1,1,1,1,1,1,1,1,1
2285,2285,1,1,1,1,1,1,1,1,1,1
2286,2286,0,0,1,0,1,1,0,0,0,0
2287,2287,1,1,1,1,1,1,1,1,1,1
2288,2288,1,1,1,1,1,1,1,1,1,1
2289,2289,1,1,1,1,1,1,0,0,0,0
2290,2290,1,1,1,1,1,1,1,1,1,1
2291,2291,0,0,1,0,1,1,0,1,1,1
2291,2839,0.893939393939394,0.893939393939394,0,0.893939393939394,0,0,0.893939393939394,0,0,0
2292,2292,1,1,1,1,1,1,1,1,1,1
2293,2293,1,1,1,1,1,1,1,1,1,1
2294,2294,1,1,1,1,1,1,1,1,1,1
2295,2295,1,1,1,1,1,1,1,1,1,1
2296,2296,1,1,1,1,1,1,1,1,1,1
2297,2297,1,1,1,1,1,1,1,1,1,1
2298,2298,1,1,1,1,1,1,1,1,1,1
2299,2299,1,1,1,1,1,1,1,1,1,1
2300,2300,1,1,1,1,1,1,1,1,1,1
2301,2301,1,1,1,1,1,1,1,1,1,1
2302,2302,1,1,1,1,1,1,1,1,1,1
2303,2303,1,1,1,1,1,1,1,1,1,1
2304,2304,0,1,0,1,0,1,1,0,1,1
2304,3136,0,0,0.617283950617284,0,0.617283950617284,0,0,0.617283950617284,0,0
2305,2305,1,1,1,1,1,1,0,0,0,0
2306,2306,1,1,1,1,1,1,1,1,1,1
2307,2307,1,1,1,1,1,1,1,1,1,1
2308,2308,0.98936170212766,0.580152671755725,0.571428571428571,0.98936170212766,1,0.571428571428571,0.98936170212766,1,0.571428571428571,1
2309,2309,1,1,1,1,1,1,1,1,1,1
2310,2310,1,1,1,1,1,1,1,1,1,1
2311,2311,1,1,1,1,1,1,1,1,1,1
2312,2312,1,0.753846153846154,0.753846153846154,1,1,0.753846153846154,1,1,0.753846153846154,1
2313,2313,1,1,1,1,1,1,1,1,1,1
2314,2314,1,1,1,1,1,1,1,1,1,1
2315,2315,1,1,1,1,1,1,1,1,1,1
2316,2316,1,0.734177215189873,0.734177215189873,1,1,0.734177215189873,1,1,0.734177215189873,1
2317,2317,1,0.710743801652893,0.710743801652893,1,1,0.710743801652893,1,1,0.710743801652893,1
2318,2318,1,1,1,1,1,1,1,1,1,1
2319,2319,1,1,1,1,1,1,0,0,0,0
2320,2320,1,1,1,1,1,1,0,0,0,0
2321,2321,1,1,1,1,1,1,0,0,0,0
2322,2322,1,1,1,1,1,1,1,1,1,1
2323,2323,1,1,1,1,1,1,1,1,1,1
2324,2324,1,0.539325842696629,0.539325842696629,1,1,0.539325842696629,1,1,0.539325842696629,1
2325,2325,1,1,1,1,1,1,1,1,1,1
2326,2326,1,1,1,1,1,1,1,1,1,1
2327,2327,1,1,1,1,1,1,1,1,1,1
2328,2328,1,1,1,1,1,1,1,1,1,1
2329,2329,1,1,1,1,1,1,1,1,1,1
2330,2330,1,1,1,1,1,1,0.641221374045801,0.641221374045801,0.641221374045801,0.641221374045801
2331,2331,1,1,1,1,1,1,1,1,1,1
2332,2332,1,1,1,1,1,1,0,0,0,0
2333,2333,1,1,1,1,1,1,1,1,1,1
2334,2334,1,0.805555555555556,0.805555555555556,1,1,0.805555555555556,1,1,0.805555555555556,1
2335,2335,1,1,1,1,1,1,1,1,1,1
2336,2336,0,1,0,1,0,1,1,0,1,1
2336,2963,0,0,0.536585365853659,0,0.536585365853659,0,0,0.536585365853659,0,0
2337,2337,1,1,1,1,1,1,1,1,1,1
2338,2338,1,1,1,1,1,1,1,1,1,1
2339,2339,1,1,1,1,1,1,1,1,1,1
2340,2340,0,0.584269662921348,0,0.584269662921348,0,1,0,0,0,0
2340,2509,0,0.296296296296296,0,0.296296296296296,0,0,0,0,0,0
2340,3126,0,0,0.171428571428571,0,0.171428571428571,0,0,0,0,0
2340,3127,0,0,0.37037037037037,0,0.37037037037037,0,0,0,0,0
2341,2341,1,1,1,1,1,1,1,1,1,1
2342,2342,1,1,1,1,1,1,1,1,1,1
2343,2343,1,1,1,1,1,1,1,1,1,1
2344,2344,1,1,1,1,1,1,1,1,1,1
2345,2345,1,1,1,1,1,1,1,1,1,1
2346,2346,1,1,1,1,1,1,0,0,0,0
2347,829,0,0,0.210526315789474,0,0,0,0,0,0,0
2347,2347,1,0.736263736263736,0.736263736263736,1,1,0.736263736263736,1,1,0.736263736263736,1
2348,2348,1,1,1,1,1,1,1,1,1,1
2349,2349,0,0,1,0,1,1,0,0,0,0
2350,2350,1,1,1,1,1,1,0,0,0,0
2351,2351,1,0.706766917293233,0.706766917293233,1,1,0.706766917293233,0,0,0,0
2352,2352,1,0.796116504854369,0.796116504854369,1,1,0.796116504854369,0.990990990990991,0.990990990990991,0.803921568627451,0.990990990990991
2353,2353,1,1,1,1,1,1,1,1,1,1
2354,2354,1,0.798586572438163,0.798586572438163,1,1,0.798586572438163,0.825938566552901,0.825938566552901,0.805970149253731,0.825938566552901
2355,1304,0,0.116279069767442,0.116279069767442,0,0,0,0,0,0,0
2355,2355,0.967741935483871,0.806201550387597,0.781954887218045,0.967741935483871,1,0.781954887218045,0.991596638655462,0.959349593495935,0.8125,0.959349593495935
2356,2356,1,1,1,1,1,1,1,1,1,1
2357,2357,1,1,1,1,1,1,1,1,1,1
2358,2358,1,0.645569620253165,0.645569620253165,1,1,0.645569620253165,1,1,0.645569620253165,1
2359,2359,1,1,1,1,1,1,1,1,1,1
2360,2360,1,1,1,1,1,1,0,0,0,0
2361,2361,1,1,1,1,1,1,0,0,0,0
2362,2362,0,0,1,0,1,1,0,1,1,1
2362,3011,0.923076923076923,0.923076923076923,0,0.923076923076923,0,0,0.923076923076923,0,0,0
2363,2363,1,1,1,1,1,1,0,0,0,0
2364,2364,1,1,1,1,1,1,1,1,1,1
2365,2365,1,1,1,1,1,1,0,0,0,0
2366,2366,1,1,1,1,1,1,0,0,0,0
2367,2367,1,1,1,1,1,1,0,0,0,0
2368,2368,1,1,1,1,1,1,1,1,1,1
2369,2369,1,1,1,1,1,1,1,1,1,1
2370,2370,1,1,1,1,1,1,0,0,0,0
2371,2371,1,1,1,1,1,1,0,0,0,0
2372,2372,1,1,1,1,1,1,0,0,0,0
2373,2373,1,1,1,1,1,1,0,0,0,0
2374,2374,1,1,1,1,1,1,0,0,0,0
2375,2375,1,1,1,1,1,1,0,0,0,0
2376,2376,1,1,1,1,1,1,0,0,0,0
2377,2377,1,1,1,1,1,1,0,0,0,0
2378,2378,1,1,1,1,1,1,1,1,1,1
2379,2379,1,1,1,1,1,1,0,0,0,0
2380,2380,1,1,1,1,1,1,1,1,1,1
2381,2381,1,1,1,1,1,1,1,1,1,1
2382,2382,1,1,1,1,1,1,1,1,1,1
2383,2383,1,1,1,1,1,1,1,1,1,1
2384,2384,0,0,1,0,1,1,0,0,0,0
2385,2385,1,0.782608695652174,0.782608695652174,1,1,0.782608695652174,1,1,0.782608695652174,1
2386,2386,0,0,0,0,0,0.82051282051282,0,0,0,0
2387,2387,1,1,1,1,1,1,1,1,1,1
2388,2388,1,0.727272727272727,0.727272727272727,1,1,0.727272727272727,0,0,0,0
2389,2389,1,1,1,1,1,1,0,0,0,0
2390,2390,1,1,1,1,1,1,1,1,1,1
2391,1104,0,0.226415094339623,0.226415094339623,0,0,0,0,0,0,0
2391,2391,1,0.761421319796954,0.761421319796954,1,1,0.761421319796954,1,1,0.761421319796954,1
2392,2392,0,0,0.649350649350649,0,1,0.649350649350649,0,0,0,0
2393,2393,1,1,1,1,1,1,1,1,1,1
2394,2394,1,1,1,1,1,1,1,1,1,1
2395,2395,0.654205607476635,0.82,0.672,0.837837837837838,0.666666666666667,0.717391304347826,0.851063829787234,0.739495798319328,0.821428571428571,0.767441860465116
2396,2396,1,0.625,0.625,1,1,0.625,0,0,0,0
2397,2397,1,1,1,1,1,1,1,1,1,1
2398,2398,0.625,1,0.625,1,0.625,1,0,0,0,0
2398,2574,0,0,0.692307692307692,0,0.692307692307692,0,0,0,0,0
2399,2399,1,1,1,1,1,1,1,1,1,1
2400,2400,1,1,1,1,1,1,1,1,1,1
2401,2401,1,1,1,1,1,1,1,1,1,1
2402,2402,1,1,1,1,1,1,1,1,1,1
2403,2403,1,1,1,1,1,1,1,1,1,1
2404,2404,1,1,1,1,1,1,0,0,0,0
2405,2405,1,1,1,1,1,1,1,1,1,1
2406,2406,0.63013698630137,1,0.63013698630137,1,0.63013698630137,1,1,0.63013698630137,1,1
2406,2866,0,0,0.701298701298701,0,0.701298701298701,0,0,0.701298701298701,0,0
2407,2407,1,1,1,1,1,1,0,0,0,0
