cellid_a,cellid_b,cd_3_4,cd_2_4,cd_2_3,cd_1_4,cd_1_3,cd_1_2
1293,2333,0,0,0.203045685279188,0,0.203045685279188,0
1293,2618,0.6,0.754385964912281,0,0.754385964912281,0,0
1294,1294,1,1,1,1,1,1
1295,1295,1,0.736543909348442,0.736543909348442,0.736543909348442,0.736543909348442,1
1296,1296,1,1,1,1,1,1
1297,1297,0.85,1,0.85,0.710900473933649,0.760180995475113,0.710900473933649
1299,1299,0.996190476190476,0.997145575642245,0.999044890162369,0.997156398104265,0.995242626070409,0.996197718631179
1300,1300,0,0,0,0,0,0.607717041800643
1300,2329,0,0,0.591869918699187,0,0.905660377358491,0
1300,2330,0,0,0.305283757338552,0,0,0
1300,2620,0,0.746743849493488,0,0.832214765100671,0,0
1301,1301,0.975903614457831,0.994082840236686,0.96969696969697,1,0.975903614457831,0.994082840236686
1302,1302,0,1,0,1,0,1
1302,2331,0,0,0.197952218430034,0,0.197952218430034,0
1302,2332,0,0,0.585365853658537,0,0.585365853658537,0
1303,1303,0,0,0,0,0,1
1303,2333,0,0,0.169491525423729,0,0.169491525423729,0
1303,2334,0,0,0.14025974025974,0,0.14025974025974,0
1303,2335,0,0,0.357798165137615,0,0.357798165137615,0
1303,2336,0,0,0.369020501138952,0,0.369020501138952,0
1303,2619,0,0.321100917431193,0,0.321100917431193,0,0
1303,2621,0,0.638783269961977,0,0.638783269961977,0,0
1304,1304,0,0,0.774373259052925,0,0.776536312849162,0.997590361445783
1304,2622,0.782608695652174,0.747191011235955,0,0.749295774647887,0,0
1305,1305,1,1,1,1,1,1
1306,1306,1,0.882051282051282,0.882051282051282,0.882051282051282,0.882051282051282,1
1307,1307,1,1,1,1,1,1
1308,1308,1,0.833986928104575,0.833986928104575,0.833986928104575,0.833986928104575,1
1309,1309,1,1,1,1,1,1
1310,1310,0,0,0,0,0,0.778523489932886
1310,2337,0,0,0.544,0,0.425655976676385,0
1310,2338,0,0,0.652329749103943,0,0.532258064516129,0
1310,2790,0,0.563492063492063,0,0.434782608695652,0,0
1310,2791,0,0.577075098814229,0,0.410404624277457,0,0
1311,1311,1,1,1,0.831683168316832,0.831683168316832,0.831683168316832
1312,1312,0.862745098039216,0,0,1,0.862745098039216,0
1312,1325,0,0,0,0,0,0.526315789473684
1313,2339,0,0,0.435555555555556,0,0,0
1313,2340,0,0,0.622047244094488,0,0,0
1313,2623,0,0.587155963302752,0,0,0,0
1313,2624,0,0.547945205479452,0,0,0,0
1314,1314,0,0.744615384615385,0,0.744615384615385,0,1
1314,2341,0,0,0.578397212543554,0,0.578397212543554,0
1314,2342,0,0,0.4,0,0.4,0
1315,1315,1,0.862985685071575,0.862985685071575,0.862985685071575,0.862985685071575,1
1316,1316,1,0.819494584837545,0.819494584837545,0.819494584837545,0.819494584837545,1
1317,1317,1,1,1,1,1,1
1318,1318,1,1,1,1,1,1
1319,1319,0.765957446808511,1,0.765957446808511,1,0.765957446808511,1
1320,2343,0,0,0.183333333333333,0,0,0
1320,2344,0,0,0.84796573875803,0,0,0
1320,2625,0,0.132530120481928,0,0,0,0
1320,2626,0,0.882608695652174,0,0,0,0
1321,2515,0,0,0.673366834170854,0,0,0
1321,2807,0,0.849056603773585,0,0,0,0
1321,2808,0.642857142857143,0,0,0,0,0
1322,1322,0,0,0.550161812297735,0,0.550161812297735,1
1322,2629,0.693251533742331,0.70846394984326,0,0.70846394984326,0,0
1322,2808,0.105263157894737,0,0,0,0,0
1323,1323,0.877076411960133,1,0.877076411960133,0.794594594594595,0.816976127320955,0.794594594594595
1324,1324,0.810810810810811,1,0.810810810810811,1,0.810810810810811,1
1324,2284,0.146964856230032,0,0,0,0,0
1325,1312,0,0.526315789473684,0.493996569468268,0,0,0
1325,1325,0.911330049261084,0.618819776714514,0.657364341085271,1,0.911330049261084,0.618819776714514
1326,1326,0.916666666666667,0.916666666666667,1,0.916666666666667,1,1
1327,1327,0.932862190812721,0.932862190812721,1,0.932862190812721,1,1
1328,1328,0,0,0.858695652173913,0,0.858695652173913,1
1328,2632,0.811059907834101,0.831050228310502,0,0.831050228310502,0,0
1329,1329,0.909836065573771,0.825278810408922,0.848056537102474,1,0.909836065573771,0.825278810408922
1330,1330,1,0.841750841750842,0.841750841750842,0.841750841750842,0.841750841750842,1
1331,1331,0.854625550660793,1,0.854625550660793,1,0.854625550660793,1
1332,1332,1,1,1,1,1,1
1333,1333,0,1,0,0,0,0
1333,2345,0,0,0.471264367816092,0,0,0
1333,2346,0,0,0.673469387755102,0,0,0
1334,1334,0.702341137123746,1,0.702341137123746,1,0.702341137123746,1
1335,1335,0,0,0.695652173913043,0,0.792452830188679,0.518518518518518
1335,2630,0.941176470588235,0.651162790697674,0,0.840579710144927,0,0
1336,1336,0.821192052980132,0.821192052980132,1,0.821192052980132,1,1
1337,1337,0,0,0.755700325732899,0,0.755700325732899,1
1337,2631,0.777777777777778,0.763636363636364,0,0.763636363636364,0,0
1337,2632,0.134185303514377,0,0,0,0,0
1338,1338,1,0.93452380952381,0.93452380952381,0.93452380952381,0.93452380952381,1
1339,1339,0,0.986301369863014,0,0.986301369863014,0,1
1339,2347,0,0,0.489795918367347,0,0.489795918367347,0
1339,2348,0,0,0.516129032258065,0,0.516129032258065,0
1340,1340,0,0.769230769230769,0,0.769230769230769,0,1
1340,2349,0,0,0.447058823529412,0,0.447058823529412,0
1340,2350,0,0,0.51685393258427,0,0.51685393258427,0
1341,1341,0.834437086092715,1,0.834437086092715,0.684931506849315,0.690909090909091,0.684931506849315
1342,2351,0,0,0.460829493087558,0,0,0
1342,2352,0,0,0.475336322869955,0,0,0
1342,2635,0,0.394230769230769,0,0,0,0
1342,2636,0,0.508928571428571,0,0,0,0
1343,1343,0.938860103626943,1,0.938860103626943,1,0.938860103626943,1
1344,1344,1,0.826086956521739,0.826086956521739,0.826086956521739,0.826086956521739,1
1345,1345,1,0.821428571428571,0.821428571428571,0.821428571428571,0.821428571428571,1
1346,1346,0.842809364548495,1,0.842809364548495,1,0.842809364548495,1
1347,1347,0.797297297297297,1,0.797297297297297,1,0.797297297297297,1
1348,1348,1,0.815020862308762,0.815020862308762,1,1,0.815020862308762
1349,1349,1,1,1,1,1,1
1350,1360,0,0,0,0,0,0.716049382716049
1350,2353,0,0,0,0,0.831683168316832,0
1350,2637,0,0,0,0.304568527918782,0,0
1350,2638,0,0,0,0.625482625482625,0,0
1351,1351,1,0.751219512195122,0.751219512195122,0.751219512195122,0.751219512195122,1
1352,1352,0.892215568862275,0.647181628392484,0.711729622266402,1,0.892215568862275,0.647181628392484
1353,1353,1,1,1,1,1,1
1354,1354,0.847736625514403,0.737588652482269,0.814332247557003,0.737588652482269,0.814332247557003,1
1355,1355,0.728476821192053,0.604395604395604,0.860986547085202,0.604395604395604,0.860986547085202,1
1356,1356,1,0.805194805194805,0.805194805194805,0.805194805194805,0.805194805194805,1
1357,1357,0.862533692722372,1,0.862533692722372,1,0.862533692722372,1
1358,1358,1,1,1,1,1,1
1359,1359,0.787644787644788,1,0.787644787644788,1,0.787644787644788,1
1360,1360,0,0,0,0,0,0.386440677966102
1360,2353,0,0,0.700534759358289,0,0,0
1360,2354,0,0,0.359322033898305,0,0.771929824561403,0
1360,2637,0,0.223880597014925,0,0,0,0
1360,2638,0,0.551515151515152,0,0.134228187919463,0,0
1360,2639,0,0.369127516778524,0,0.803418803418803,0,0
1361,1361,0.669456066945607,0.984326018808777,0.655737704918033,0.984326018808777,0.655737704918033,1
1361,2519,0,0,0.189944134078212,0,0.189944134078212,0
1362,1362,0,0,0.786802030456853,0,0.786802030456853,1
1362,2640,0.918429003021148,0.771498771498772,0,0.771498771498772,0,0
1363,1363,0,0,0,0,0,0.778523489932886
1363,2355,0,0,0.925531914893617,0,0.748387096774194,0
1363,2642,0,0.875,0,0.662857142857143,0,0
1364,1364,0.889733840304182,0.889733840304182,1,0.889733840304182,1,1
1365,1365,0.87603305785124,0.752851711026616,0.811387900355872,0.752851711026616,0.811387900355872,1
1366,1366,1,1,1,1,1,1
1367,1367,0,0,0,0,0,1
1367,2357,0,0,0.659259259259259,0,0.659259259259259,0
1367,2358,0,0,0.471074380165289,0,0.471074380165289,0
1367,2644,0,0.526748971193416,0,0.526748971193416,0,0
1367,2851,0,0.48,0,0.48,0,0
1369,1369,1,1,1,1,1,1
1370,1370,0.819444444444444,1,0.819444444444444,1,0.819444444444444,1
1371,1371,1,1,1,1,1,1
1372,1372,1,1,1,0.696629213483146,0.696629213483146,0.696629213483146
1373,1373,1,0.895238095238095,0.895238095238095,0.895238095238095,0.895238095238095,1
1374,1374,1,0.903225806451613,0.903225806451613,0.903225806451613,0.903225806451613,1
1375,1375,0,1,0,1,0,1
1375,2359,0,0,0.443828016643551,0,0.443828016643551,0
1375,2360,0,0,0.656969696969697,0,0.656969696969697,0
1376,1376,0.985748218527316,1,0.985748218527316,1,0.985748218527316,1
1377,1377,1,0.827930174563591,0.827930174563591,0.827930174563591,0.827930174563591,1
1378,1378,1,0.902208201892745,0.902208201892745,0.902208201892745,0.902208201892745,1
1379,1379,0.927536231884058,0.927536231884058,1,0.927536231884058,1,1
1380,1380,0,0.940726577437858,0,0.940726577437858,0,1
1380,2625,0,0,0.512953367875648,0,0.512953367875648,0
1380,2626,0,0,0.72183908045977,0,0.72183908045977,0
1381,1381,0,0,0,0,0.824372759856631,0
1381,1773,0,0,0.858407079646018,0,0,0
1381,2100,0,0,0,0,0,0.828828828828829
1381,2646,0,0.807692307692308,0,0,0,0
1381,2647,0.863768115942029,0,0,0.787096774193548,0,0
1382,1382,0.984251968503937,0.805152979066023,0.820349761526232,0.805152979066023,0.820349761526232,1
1383,1383,1,1,1,1,1,1
1384,1384,1,0.739884393063584,0.739884393063584,0.739884393063584,0.739884393063584,1
1385,1385,0.932944606413994,1,0.932944606413994,1,0.932944606413994,1
1386,1386,0.724489795918367,0.724489795918367,1,1,0.724489795918367,0.724489795918367
1387,1387,0.702702702702703,0.702702702702703,1,0.702702702702703,1,1
1388,1388,0,0,0.746666666666667,0,0.741721854304636,0.994082840236686
1388,1393,0,0,0.187845303867403,0,0.186813186813187,0
1388,2648,0.851351351351351,0.783132530120482,0,0.790419161676647,0,0
1388,2651,0,0.13903743315508,0,0.138297872340426,0,0
1389,1389,0,0.197802197802198,0.828947368421053,0.197802197802198,0.828947368421053,1
1389,2510,0,0,0.14,0,0.14,0
1389,2653,0.883116883116883,0.855421686746988,0,0.855421686746988,0,0
1390,2361,0,0,0.487603305785124,0,0,0
1390,2362,0,0,0.246305418719212,0,0,0
1390,2363,0,0,0.577075098814229,0,0,0
1390,2838,0,0.597701149425287,0,0,0,0
1390,2839,0,0.452173913043478,0,0,0,0
1391,648,0,0,0.424710424710425,0,0.424710424710425,0
1391,1391,0,0,0,0,0,1
1391,2291,0,0.391566265060241,0,0.391566265060241,0,0
1391,2292,0,0.551724137931034,0,0.551724137931034,0,0
1391,2512,0,0,0.637223974763407,0,0.637223974763407,0
1392,1392,1,0.872628726287263,0.872628726287263,1,1,0.872628726287263
1393,1393,0,0,0.704545454545455,0,0.704545454545455,1
1393,2651,0.87,0.736263736263736,0,0.736263736263736,0,0
1394,1394,0.909747292418773,0.909747292418773,1,0.909747292418773,1,1
1395,1395,0.870103092783505,0.870103092783505,1,0.870103092783505,1,1
1396,1396,0.859701492537313,0.859598853868195,0.91578947368421,0.859598853868195,0.91578947368421,1
1397,1397,0.8,1,0.8,1,0.8,1
1398,1398,0.831417624521073,1,0.831417624521073,1,0.831417624521073,1
1399,1399,0.950617283950617,1,0.950617283950617,1,0.950617283950617,1
1400,1400,0,0,0,0,0,1
1400,2296,0,0.730538922155689,0,0.730538922155689,0,0
1400,2297,0,0.440944881889764,0,0.440944881889764,0,0
1400,2364,0,0,0.589830508474576,0,0.589830508474576,0
1400,2365,0,0,0.579124579124579,0,0.579124579124579,0
1401,1401,1,1,1,1,1,1
1402,2366,0,0,0.265560165975104,0,0,0
1402,2367,0,0,0.528169014084507,0,0,0
1402,2368,0,0,0.432029795158287,0,0,0
1402,2756,0,0.651612903225806,0,0,0,0
1402,2757,0,0.44731977818854,0,0,0,0
1403,1403,0.879581151832461,0.879581151832461,1,0.879581151832461,1,1
1404,1404,1,1,1,1,1,1
1405,1405,0.696296296296296,1,0.696296296296296,1,0.696296296296296,1
1406,1406,0,0,0.850909090909091,0,1,0.850909090909091
1406,2656,0.803827751196172,0.669354838709677,0,0.803827751196172,0,0
1407,1407,0.835509138381201,1,0.835509138381201,1,0.835509138381201,1
1408,2369,0,0,0.614864864864865,0,0,0
1408,2370,0,0,0.312757201646091,0,0,0
1408,2657,0,0.333333333333333,0,0,0,0
1408,2658,0,0.637873754152824,0,0,0,0
1409,1409,1,0.861995753715499,0.861995753715499,0.861995753715499,0.861995753715499,1
1410,1410,0,0.674157303370786,0,0,0,0
1410,1758,0,0,0.245353159851301,0,0,0
1410,2371,0,0,0.741333333333333,0,0,0
1410,2725,0,0.126984126984127,0,0,0,0
1411,1411,0.795266272189349,0.795266272189349,1,0.795266272189349,1,1
1412,1412,0.193181818181818,0.193181818181818,1,0.193181818181818,1,1
1412,2300,0.855421686746988,0.855421686746988,0,0.855421686746988,0,0
1413,1413,0.749185667752443,0.997395833333333,0.75,0.997395833333333,0.75,1
1414,1414,1,1,1,1,1,1
1415,1415,0,0,0.705882352941177,0,0.705882352941177,1
1415,2659,0.909774436090226,0.735376044568245,0,0.735376044568245,0,0
1416,1416,0.869257950530035,1,0.869257950530035,1,0.869257950530035,1
1417,1417,1,1,1,1,1,1
1419,1419,1,0.88780487804878,0.88780487804878,0.88780487804878,0.88780487804878,1
1420,1420,1,0.870813397129187,0.870813397129187,0.985365853658537,0.985365853658537,0.883495145631068
1421,1421,0.994186046511628,1,0.994186046511628,1,0.994186046511628,1
1422,1422,1,1,1,1,1,1
1423,1423,0.88695652173913,1,0.88695652173913,1,0.88695652173913,1
1424,1424,0,0,0,0,0,0.627345844504021
1424,2373,0,0,0.627659574468085,0,0.434250764525994,0
1424,2374,0,0,0.45398773006135,0,0.304635761589404,0
1424,2661,0,0.316546762589928,0,0.158273381294964,0,0
1424,2662,0,0.586826347305389,0,0.326797385620915,0,0
1425,1425,0,0.85212298682284,0,0.85212298682284,0,1
1425,2375,0,0,0.750798722044728,0,0.750798722044728,0
1425,2376,0,0,0.319474835886214,0,0.319474835886214,0
1426,1426,0.899145299145299,0.899145299145299,1,0.899145299145299,1,1
1427,1427,0,0,0,0,0,0.606516290726817
1427,2377,0,0,0.637254901960784,0,0.820717131474104,0
1427,2378,0,0,0.299694189602446,0,0,0
1427,2663,0,0.559585492227979,0,0.838427947598253,0,0
1427,2664,0,0.3202416918429,0,0,0,0
1428,1428,0.88857938718663,0.926829268292683,0.863753213367609,0.926829268292683,0.863753213367609,1
1429,1429,0.837920489296636,0.837920489296636,1,0.837920489296636,1,1
1430,1430,0.748129675810474,0.748129675810474,1,1,0.748129675810474,0.748129675810474
1431,1431,1,0.733178654292343,0.733178654292343,0.733178654292343,0.733178654292343,1
1432,1432,0,0,1,0,1,1
1432,2665,0.782608695652174,0.782608695652174,0,0.782608695652174,0,0
1433,1433,1,0.861271676300578,0.861271676300578,0.861271676300578,0.861271676300578,1
1434,1434,0.869565217391304,0.869565217391304,1,0.869565217391304,1,1
1435,1435,0.848249027237354,1,0.848249027237354,1,0.848249027237354,1
1436,1436,1,1,1,1,1,1
1437,1437,1,1,1,1,1,1
1438,2379,0,0,0.517133956386293,0,0,0
1438,2380,0,0,0.61849710982659,0,0,0
1438,2666,0,0.437908496732026,0,0,0,0
1438,2667,0,0.696165191740413,0,0,0,0
1439,1439,0,0,0.453333333333333,0,0.453333333333333,1
1439,2500,0,0,0.624277456647399,0,0.624277456647399,0
1439,2670,0.277966101694915,0.589531680440771,0,0.589531680440771,0,0
1440,1440,0.854166666666667,0.854166666666667,1,0.854166666666667,1,1
1441,1441,0,0.996124031007752,0,0.996124031007752,0,1
1441,2381,0,0,0.362017804154303,0,0.362017804154303,0
1441,2382,0,0,0.777555110220441,0,0.777555110220441,0
1442,1442,0,0,1,0,1,1
1442,2670,0.384146341463415,0.384146341463415,0,0.384146341463415,0,0
1443,1443,1,1,1,1,1,1
1444,1444,0.843243243243243,0.880248833592535,0.852459016393443,0.880248833592535,0.852459016393443,1
1445,1445,1,1,1,1,1,1
1446,1446,1,0.871794871794872,0.871794871794872,0.871794871794872,0.871794871794872,1
1447,1447,0,1,0,0,0,0
1447,2383,0,0,0.398467432950192,0,0,0
1447,2384,0,0,0.666666666666667,0,0,0
1448,2628,0,0,0.840677966101695,0,0,0
1448,2672,0,0.862068965517241,0,0,0,0
1449,1449,0.9957805907173,1,0.9957805907173,1,0.9957805907173,1
1450,1450,0.881829733163914,1,0.881829733163914,0.878481012658228,0.996449704142012,0.878481012658228
1451,1451,0,0,0,0,0,1
1451,2385,0,0,0.862190812720848,0,0.862190812720848,0
1451,2386,0,0,0.183673469387755,0,0.183673469387755,0
1451,2673,0,0.751937984496124,0,0.751937984496124,0,0
1451,2674,0,0.113636363636364,0,0.113636363636364,0,0
1452,1452,0.798780487804878,1,0.798780487804878,1,0.798780487804878,1
1453,1453,0.762214983713355,0.827930174563591,0.739130434782609,0.827930174563591,0.739130434782609,1
1454,1454,1,1,1,1,1,1
1455,1455,1,1,1,1,1,1
1456,1456,0.694677871148459,0.694915254237288,0.894168466522678,0.694915254237288,0.894168466522678,1
1457,1457,1,0.795918367346939,0.795918367346939,0.795918367346939,0.795918367346939,1
1458,2503,0,0,0.759493670886076,0,0,0
1458,2763,0,0.697674418604651,0,0,0,0
1459,1459,0,0,0,0,0,1
1459,2389,0,0,0.397590361445783,0,0.397590361445783,0
1459,2390,0,0,0.8,0,0.8,0
1459,2786,0,0.433333333333333,0,0.433333333333333,0,0
1459,2787,0,0.736842105263158,0,0.736842105263158,0,0
1460,1460,0.901869158878505,0.901869158878505,1,0.901869158878505,1,1
1461,2312,0,0.2152466367713,0,0,0,0
1461,2313,0,0.350515463917526,0,0,0,0
1461,2314,0,0.585537918871252,0,0,0,0
1461,2392,0,0,0.160183066361556,0,0,0
1461,2393,0,0,0.397085610200364,0,0,0
1461,2394,0,0,0.611295681063123,0,0,0
1462,1462,0,0,0,0,0,1
1462,2317,0,0.49792531120332,0,0.49792531120332,0,0
1462,2318,0,0.524390243902439,0,0.524390243902439,0,0
1462,2395,0,0,0.504132231404959,0,0.504132231404959,0
1462,2396,0,0,0.251207729468599,0,0.251207729468599,0
1462,2397,0,0,0.332584269662921,0,0.332584269662921,0
1463,1463,0.930946291560102,1,0.930946291560102,1,0.930946291560102,1
1464,1464,0.880503144654088,1,0.880503144654088,1,0.880503144654088,1
1465,1465,0.846625766871166,0.736292428198433,0.857142857142857,0.736292428198433,0.857142857142857,1
1466,1466,1,1,1,1,1,1
1467,1467,0,0,0,0,0.793969849246231,0
1467,2506,0,0,0.7,0,0,0
1467,2675,0.544303797468354,0,0,0.569343065693431,0,0
1467,2677,0,0.684210526315789,0,0,0,0
1468,1468,1,1,1,0.765467625899281,0.765467625899281,0.765467625899281
1469,1469,0.344086021505376,0.344086021505376,1,0.344086021505376,1,1
1469,2676,0.802631578947368,0.802631578947368,0,0.802631578947368,0,0
1470,1470,0.222222222222222,1,0.222222222222222,1,0.222222222222222,1
1470,1471,0,0,0.631828978622328,0,0.631828978622328,0
1471,1470,0.631828978622328,0,0,0,0,0
1471,1471,0.556701030927835,1,0.556701030927835,1,0.556701030927835,1
1472,705,0,0,0.181818181818182,0,0.181818181818182,0
1472,1472,0.785714285714286,1,0.785714285714286,1,0.785714285714286,1
1473,1473,1,1,1,1,1,1
1474,1474,0.919811320754717,0.893333333333333,0.936440677966102,0.893333333333333,0.936440677966102,1
1475,1475,0.697435897435897,1,0.697435897435897,1,0.697435897435897,1
1476,1476,1,1,1,1,1,1
1477,1477,0,0.738372093023256,0,0.738372093023256,0,1
1477,2398,0,0,0.471830985915493,0,0.471830985915493,0
1477,2399,0,0,0.482517482517482,0,0.482517482517482,0
1478,1478,0.779220779220779,1,0.779220779220779,1,0.779220779220779,1
1479,1479,0,1,0,0.645962732919255,0,0.645962732919255
1479,2400,0,0,0.240601503759398,0,0.181069958847737,0
1479,2401,0,0,0.738916256157635,0,0.613418530351438,0
1480,2402,0,0,0.440944881889764,0,0,0
1480,2403,0,0,0.517985611510791,0,0,0
1480,2678,0,0.363636363636364,0,0,0,0
1480,2679,0,0.356846473029046,0,0,0,0
1481,1481,0,0,0,0,0,1
1481,2404,0,0,0.247191011235955,0,0.247191011235955,0
1481,2405,0,0,0.782022471910112,0,0.782022471910112,0
1481,2784,0,0.351585014409222,0,0.351585014409222,0,0
1481,2785,0,0.724705882352941,0,0.724705882352941,0,0
1482,1482,0.708229426433915,1,0.708229426433915,0.708229426433915,1,0.708229426433915
1483,1483,1,1,1,1,1,1
1484,1484,1,1,1,0.745406824146982,0.745406824146982,0.745406824146982
1485,1485,0.739393939393939,0.748603351955307,0.85,0.748603351955307,0.85,1
1486,1486,0.719723183391003,0.719723183391003,1,0.719723183391003,1,1
1487,1487,1,0.768316831683168,0.768316831683168,0.768316831683168,0.768316831683168,1
1488,2406,0,0,0.246445497630332,0,0,0
1488,2407,0,0,0.329571106094808,0,0,0
1488,2408,0,0,0.516,0,0,0
1488,2680,0,0.419700214132762,0,0,0,0
1488,2681,0,0.49079754601227,0,0,0,0
1489,1489,0.906906906906907,0.906906906906907,1,0.906906906906907,1,1
1490,1490,1,1,1,0,0,0
1491,1491,0.890625,1,0.890625,1,0.890625,1
1492,1492,0.896551724137931,0.896551724137931,1,0.896551724137931,1,1
1493,1490,0,0,0,0.357852882703777,0.357852882703777,0.357852882703777
1493,1493,1,1,1,0.538053097345133,0.538053097345133,0.538053097345133
1494,1494,1,1,1,1,1,1
1495,1495,1,0.733542319749216,0.733542319749216,0.733542319749216,0.733542319749216,1
1496,1496,0,0,1,0,1,1
1496,2744,0.578313253012048,0.578313253012048,0,0.578313253012048,0,0
1497,1497,0.881188118811881,1,0.881188118811881,1,0.881188118811881,1
1498,1498,0.920502092050209,1,0.920502092050209,1,0.920502092050209,1
1499,1499,1,0.728070175438597,0.728070175438597,0.728070175438597,0.728070175438597,1
1500,1500,0.865248226950355,0.865248226950355,1,0.865248226950355,1,1
1501,1501,0,0,0,0,0,1
1501,2409,0,0,0.551724137931034,0,0.551724137931034,0
1501,2410,0,0,0.452991452991453,0,0.452991452991453,0
1501,2682,0,0.34703196347032,0,0.34703196347032,0,0
1501,2683,0,0.472573839662447,0,0.472573839662447,0,0
1502,1502,0,0,1,0,1,1
1502,2745,0.450549450549451,0.450549450549451,0,0.450549450549451,0,0
1503,1503,0.580645161290323,0.580645161290323,1,0.580645161290323,1,1
1504,1504,1,0.646464646464647,0.646464646464647,0.646464646464647,0.646464646464647,1
1505,1505,0.871508379888268,1,0.871508379888268,1,0.871508379888268,1
1506,1506,0.813333333333333,0.769230769230769,0.888888888888889,0.769230769230769,0.888888888888889,1
1507,1507,1,0.783505154639175,0.783505154639175,0.783505154639175,0.783505154639175,1
1508,1508,1,0.72316384180791,0.72316384180791,0.72316384180791,0.72316384180791,1
1509,1509,1,0.754716981132076,0.754716981132076,0.754716981132076,0.754716981132076,1
1510,1510,0,1,0,1,0,1
1510,2411,0,0,0.316326530612245,0,0.316326530612245,0
1510,2412,0,0,0.639676113360324,0,0.639676113360324,0
1511,1511,0,0,1,0,1,1
1511,2748,0.743961352657005,0.743961352657005,0,0.743961352657005,0,0
1512,1512,0.651162790697674,0.651162790697674,1,0.651162790697674,1,1
1513,1513,0,0,0.704081632653061,0,0.704081632653061,1
1513,1643,0.123778501628664,0,0,0,0,0
1513,2685,0.784688995215311,0.761290322580645,0,0.761290322580645,0,0
1514,1514,1,1,1,1,1,1
1515,1515,0.580441640378549,0.580441640378549,1,0.580441640378549,1,1
1516,1516,0,0,0.773333333333333,0,0.773333333333333,1
1516,2751,0.573770491803279,0.404624277456647,0,0.404624277456647,0,0
1517,1517,1,1,1,1,1,1
1518,1518,1,0.71523178807947,0.71523178807947,0.71523178807947,0.71523178807947,1
1519,1519,1,0.779487179487179,0.779487179487179,0.779487179487179,0.779487179487179,1
1520,372,0,0,0,0,0,0.92156862745098
1520,1520,0,0,0,0,0.957055214723926,0
1520,2202,0.861842105263158,0,0,0.888157894736842,0,0
1521,1521,0.973262032085562,1,0.973262032085562,1,0.973262032085562,1
1522,369,0,0,0,0,0.101083032490975,0.101083032490975
1522,1522,0.786885245901639,1,0.786885245901639,0.734463276836158,0.811320754716981,0.734463276836158
1523,1523,1,0.841530054644809,0.841530054644809,0.841530054644809,0.841530054644809,1
1524,1524,1,0.717105263157895,0.717105263157895,0.717105263157895,0.717105263157895,1
1525,1525,0.511904761904762,1,0.511904761904762,0.511904761904762,1,0.511904761904762
1526,1526,0.898305084745763,1,0.898305084745763,1,0.898305084745763,1
1527,1527,1,1,1,0.617543859649123,0.617543859649123,0.617543859649123
1528,1528,0.592797783933518,1,0.592797783933518,0.592797783933518,1,0.592797783933518
1529,1529,0.855932203389831,1,0.855932203389831,1,0.855932203389831,1
1530,1530,1,1,1,0.648464163822526,0.648464163822526,0.648464163822526
1531,1531,0.550724637681159,0.550724637681159,1,1,0.550724637681159,0.550724637681159
1532,1532,1,0.743801652892562,0.743801652892562,0.743801652892562,0.743801652892562,1
1533,1533,1,0.790540540540541,0.790540540540541,0.790540540540541,0.790540540540541,1
1534,1534,0.737967914438503,0.737967914438503,1,0.737967914438503,1,1
1535,1535,1,1,1,1,1,1
1536,1536,0.864516129032258,1,0.864516129032258,1,0.864516129032258,1
1537,1537,1,0.688622754491018,0.688622754491018,0.688622754491018,0.688622754491018,1
1538,1538,1,1,1,1,1,1
1539,1539,1,0.763636363636364,0.763636363636364,0.763636363636364,0.763636363636364,1
1540,1540,1,1,1,1,1,1
1541,1541,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1
1542,1542,0.766169154228856,0.766169154228856,1,0.766169154228856,1,1
1543,1543,1,1,1,1,1,1
1544,1544,0,0,1,0,1,1
1544,2219,0.888888888888889,0.888888888888889,0,0.888888888888889,0,0
1545,1545,0.804469273743017,0.804469273743017,1,0.804469273743017,1,1
1546,1546,1,1,1,0.634146341463415,0.634146341463415,0.634146341463415
1547,1547,1,0.738675958188153,0.738675958188153,0.738675958188153,0.738675958188153,1
1548,1548,1,0.536023054755043,0.536023054755043,0.536023054755043,0.536023054755043,1
1549,1549,1,0.766423357664234,0.766423357664234,0.766423357664234,0.766423357664234,1
1550,1550,0,0,0.615384615384615,0,0.615384615384615,1
1550,2687,0.805369127516778,0.57606490872211,0,0.57606490872211,0,0
1551,1551,1,0.713692946058091,0.713692946058091,0.713692946058091,0.713692946058091,1
1552,1552,0.885245901639344,0.885245901639344,1,0.885245901639344,1,1
1553,1553,0,0,1,0,1,1
1553,2081,0.604938271604938,0.604938271604938,0,0.604938271604938,0,0
1554,1554,1,0.750877192982456,0.750877192982456,0.750877192982456,0.750877192982456,1
1555,1555,0.677248677248677,0.677248677248677,1,0.677248677248677,1,1
1556,1556,1,0.670103092783505,0.670103092783505,0.670103092783505,0.670103092783505,1
1557,1557,1,1,1,1,1,1
1558,1558,1,1,1,1,1,1
1559,1559,1,0.863387978142076,0.863387978142076,0.863387978142076,0.863387978142076,1
1560,1560,0.282352941176471,0.282352941176471,1,0.282352941176471,1,1
1560,2768,0.43010752688172,0.43010752688172,0,0.43010752688172,0,0
1561,1561,0.943820224719101,1,0.943820224719101,1,0.943820224719101,1
1562,1562,1,1,1,0,0,0
1563,1563,1,1,1,0.626373626373626,0.626373626373626,0.626373626373626
1564,1564,0,0,0,0,0,1
