cellid_a,cellid_b,cd_3_4,cd_2_4,cd_2_3,cd_1_4,cd_1_3,cd_1_2
1520,1520,1,1,1,1,1,1
1521,5619,0,0,0.292134831460674,0,0,0
1521,5620,0,0,0.842923794712286,0,0,0
1521,6096,0,0.847457627118644,0,0,0,0
1521,6097,0,0.292397660818713,0,0,0,0
1522,1522,1,1,1,1,1,1
1523,1523,1,1,1,1,1,1
1524,1524,1,1,1,1,1,1
1525,1525,0.908396946564885,0.929292929292929,0.862232779097387,0.934010152284264,0.866348448687351,0.995260663507109
1525,5432,0,0,0.154302670623145,0,0.143283582089552,0
1525,6156,0,0.16969696969697,0,0.158536585365854,0,0
1526,1526,1,1,1,1,1,1
1527,1527,1,1,1,1,1,1
1528,1528,0.93241695303551,1,0.93241695303551,1,0.93241695303551,1
1529,1529,1,1,1,1,1,1
1530,1530,1,1,1,1,1,1
1531,1531,1,1,1,1,1,1
1532,1532,1,1,1,1,1,1
1533,1533,0.882051282051282,0.882051282051282,1,0.882051282051282,1,1
1535,1535,1,1,1,1,1,1
1536,1536,0.888361045130641,0.993288590604027,0.882075471698113,0.993288590604027,0.882075471698113,1
1537,1537,0.998435054773083,0.998435054773083,1,0.998435054773083,1,1
1538,1538,0,0,0.745945945945946,0,0,0
1538,5133,0,0.141935483870968,0,0,0,0
1538,5134,0.801120448179272,0.842105263157895,0,0,0,0
1539,1539,1,1,1,1,1,1
1540,1540,1,1,1,1,1,1
1541,1541,0,0,0.915315315315315,0,0.889305816135084,0.86159169550173
1541,5136,0.789049919484702,0.780780780780781,0,0.804347826086957,0,0
1541,5137,0,0.153424657534247,0,0,0,0
1542,1542,0,0,1,0,1,1
1542,5135,0.788652482269504,0.788652482269504,0,0.788652482269504,0,0
1542,5136,0.189333333333333,0.189333333333333,0,0.189333333333333,0,0
1543,1543,0.284444444444444,0.284444444444444,1,0.284444444444444,1,1
1543,5138,0.84,0.84,0,0.84,0,0
1544,1544,0.866906474820144,1,0.866906474820144,1,0.866906474820144,1
1545,1545,0,0,1,0,1,1
1545,6153,0.429473684210526,0.429473684210526,0,0.429473684210526,0,0
1545,6154,0.780889621087315,0.780889621087315,0,0.780889621087315,0,0
1546,1546,0.98695652173913,0.98695652173913,1,0.98695652173913,1,1
1547,1547,0,0,0,0,0,0.856209150326797
1547,4913,0,0,0.741573033707865,0,0.775244299674267,0
1547,4914,0,0,0.236453201970443,0,0.288065843621399,0
1547,5139,0,0.653696498054475,0,0.727272727272727,0,0
1547,5140,0,0.398190045248869,0,0.421455938697318,0,0
1548,1548,0.913669064748201,1,0.913669064748201,0.831683168316832,0.891640866873065,0.831683168316832
1549,1549,0.974683544303797,0.974683544303797,1,0.974683544303797,1,1
1550,1550,0.997979797979798,1,0.997979797979798,0.987755102040816,0.989775051124744,0.987755102040816
1551,1551,0.930957683741648,0.997772828507795,0.928888888888889,0.997772828507795,0.928888888888889,1
1552,1552,0.934624697336562,1,0.934624697336562,0.888311688311688,0.884210526315789,0.888311688311688
1553,1553,1,1,1,1,1,1
1554,1554,1,0.943775100401606,0.943775100401606,0.943775100401606,0.943775100401606,1
1555,1555,0,0,0.771186440677966,0,0.966131907308378,0.750551876379691
1555,5141,0.155789473684211,0.163487738419619,0,0,0,0
1555,5142,0.857142857142857,0.734491315136476,0,0.890243902439024,0,0
1556,1557,0,0,0,0,0,0.706161137440758
1556,4916,0,0,0,0,0.153846153846154,0
1556,4918,0,0,0,0,0.844036697247706,0
1556,5144,0,0,0,0.842443729903537,0,0
1557,1557,0,0,0,0,0,0.464985994397759
1557,4917,0,0,0.485875706214689,0,0.83743842364532,0
1557,4918,0,0,0.682808716707022,0,0,0
1557,5143,0,0.469914040114613,0,0.838383838383838,0,0
1557,5144,0,0.685138539042821,0,0,0,0
1558,1558,1,1,1,1,1,1
1559,1559,1,1,1,1,1,1
1560,1560,0.179775280898876,0.225,0.920529801324503,0.130434782608696,0.736842105263158,0.705
1560,5141,0.776811594202899,0.758409785932722,0,0.7313769751693,0,0
1561,1561,0,0,0.778761061946903,0,0,0
1561,5145,0,0.307692307692308,0,0,0,0
1561,5146,0.857685009487666,0.794326241134752,0,0,0,0
1562,1562,0,0,1,0,1,1
1562,5148,0.922894424673784,0.922894424673784,0,0.922894424673784,0,0
1563,1563,0,0.127450980392157,0.881266490765171,0.11,0.890666666666667,0.989417989417989
1563,5147,0.858536585365854,0.857142857142857,0,0.860635696821516,0,0
1564,1564,0,0,0.879699248120301,0,0.879699248120301,1
1564,5149,0,0.173469387755102,0,0.173469387755102,0,0
1564,5150,0.906666666666667,0.8300395256917,0,0.8300395256917,0,0
1565,413,0.32258064516129,0.353658536585366,0,0,0,0
1565,1565,0,0,0.779310344827586,0,0,0
1565,5151,0,0.2,0,0,0,0
1565,6090,0.168539325842697,0.256410256410256,0,0,0,0
1565,6091,0.202247191011236,0.282051282051282,0,0,0,0
1566,1566,1,1,1,1,1,1
1567,1567,0.930139720558882,1,0.930139720558882,1,0.930139720558882,1
1568,1568,1,0.84472049689441,0.84472049689441,0.84472049689441,0.84472049689441,1
1569,1569,0.993614303959132,0.993614303959132,1,0.993614303959132,1,1
1570,1570,0.931034482758621,1,0.931034482758621,1,0.931034482758621,1
1571,1571,0.945273631840796,0.972292191435768,0.939467312348668,0.972292191435768,0.939467312348668,1
1572,1572,1,1,1,1,1,1
1573,1573,0,1,0,1,0,1
1573,5621,0,0,0.527638190954774,0,0.527638190954774,0
1573,5622,0,0,0.702702702702703,0,0.702702702702703,0
1574,4919,0,0,0.690298507462687,0,0,0
1574,4920,0,0,0.221674876847291,0,0,0
1574,4921,0,0,0.296127562642369,0,0,0
1574,6092,0,0.693726937269373,0,0,0,0
1574,6093,0,0.309734513274336,0,0,0,0
1574,6094,0,0.208232445520581,0,0,0,0
1575,417,0,0,0.235507246376812,0,0,0
1575,1575,0,0,0.866764275256223,0,0.901234567901235,0.857142857142857
1575,4947,0,0.241935483870968,0,0,0,0
1575,4948,0.965964343598055,0.846153846153846,0,0.889235569422777,0,0
1576,1576,1,1,1,1,1,1
1577,1577,1,1,1,1,1,1
1578,1578,0.887525562372188,1,0.887525562372188,1,0.887525562372188,1
1579,1579,0,0,0.73728813559322,0,0.752747252747253,0.577922077922078
1580,1580,0.816326530612245,1,0.816326530612245,1,0.816326530612245,1
1581,1581,1,1,1,1,1,1
1582,1582,1,1,1,1,1,1
1583,1583,0.97283950617284,0.968058968058968,0.995215311004785,0.985,0.987834549878346,0.983050847457627
1584,1584,1,1,1,1,1,1
1585,1585,0,1,0,1,0,1
1585,5623,0,0,0.167808219178082,0,0.167808219178082,0
1585,5624,0,0,0.893815635939323,0,0.893815635939323,0
1586,1586,0.735905044510386,1,0.735905044510386,1,0.735905044510386,1
1587,1587,1,1,1,1,1,1
1588,1588,1,1,1,1,1,1
1589,1589,1,1,1,1,1,1
1590,1590,0.994082840236686,1,0.994082840236686,1,0.994082840236686,1
1591,1591,1,1,1,1,1,1
1592,1592,1,1,1,1,1,1
1593,1593,1,1,1,1,1,1
1594,1594,0.973039215686274,0.973039215686274,1,0.973039215686274,1,1
1595,1595,1,1,1,1,1,1
1596,1596,0.998885172798216,1,0.998885172798216,1,0.998885172798216,1
1597,1597,1,1,1,1,1,1
1598,1598,1,0.790697674418605,0.790697674418605,1,1,0.790697674418605
1599,1599,1,1,1,1,1,1
1600,1600,0.927927927927928,1,0.927927927927928,1,0.927927927927928,1
1601,1601,0.997635933806147,1,0.997635933806147,1,0.997635933806147,1
1602,1602,1,1,1,1,1,1
1603,1603,1,1,1,1,1,1
1604,1604,1,1,1,1,1,1
1605,1605,1,0.815384615384615,0.815384615384615,0.815384615384615,0.815384615384615,1
1606,1606,0,0,0,0,0,1
1606,5499,0,0.642126789366053,0,0.642126789366053,0,0
1606,5500,0,0.606315789473684,0,0.606315789473684,0,0
1606,5625,0,0,0.418708240534521,0,0.418708240534521,0
1606,5626,0,0,0.745098039215686,0,0.745098039215686,0
1607,1607,1,1,1,1,1,1
1608,1608,1,1,1,1,1,1
1609,1609,1,0.810372771474878,0.810372771474878,0.810372771474878,0.810372771474878,1
1610,1610,1,1,1,1,1,1
1611,1611,0,0,0.88195991091314,0,0.813559322033898,0.824644549763033
1611,6085,0.861313868613139,0.89047619047619,0,0.895833333333333,0,0
1611,6086,0,0.206106870229008,0,0,0,0
1612,1612,0.846753246753247,1,0.846753246753247,1,0.846753246753247,1
1613,1613,1,1,1,1,1,1
1614,1614,1,1,1,1,1,1
1615,1615,1,0.848,0.848,1,1,0.848
1616,1616,0,0.972477064220184,0,0.976958525345622,0,0.995515695067265
1616,5627,0,0,0.346863468634686,0,0.349442379182156,0
1616,5628,0,0,0.780487804878049,0,0.784741144414169,0
1617,1617,1,1,1,1,1,1
1618,1618,1,1,1,1,1,1
1619,1619,1,1,1,1,1,1
1620,1620,0.925207756232687,1,0.925207756232687,1,0.925207756232687,1
1621,1621,1,1,1,1,1,1
1622,1622,1,1,1,1,1,1
1623,1623,1,1,1,1,1,1
1624,1624,0.957952468007313,1,0.957952468007313,1,0.957952468007313,1
1625,5501,0,0.523961661341853,0,0,0,0
1625,5502,0,0.687664041994751,0,0,0,0
1625,5629,0,0,0.499219968798752,0,0,0
1625,5630,0,0,0.737662337662338,0,0,0
1626,1626,1,1,1,1,1,1
1627,1627,1,1,1,1,1,1
1628,1628,0.945378151260504,0.945378151260504,1,0.945378151260504,1,1
1629,1629,1,1,1,1,1,1
1630,1630,0.926640926640927,1,0.926640926640927,1,0.926640926640927,1
1631,1631,0.844,0.844,1,0.844,1,1
1632,1632,1,1,1,1,1,1
1633,1633,1,1,1,1,1,1
1634,1634,1,1,1,1,1,1
1635,1635,1,1,1,1,1,1
1636,1636,1,0.873394495412844,0.873394495412844,0.873394495412844,0.873394495412844,1
1637,1637,1,1,1,1,1,1
1638,1638,0.911392405063291,1,0.911392405063291,1,0.911392405063291,1
1639,1639,0.947368421052632,0.947368421052632,1,0.947368421052632,1,1
1640,1640,1,1,1,1,1,1
1641,1641,0.898245614035088,1,0.898245614035088,1,0.898245614035088,1
1642,1642,1,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,1
1643,1643,0,0,0,0,0,1
1643,5632,0,0,0.406926406926407,0,0.406926406926407,0
1643,5633,0,0,0.778649921507064,0,0.778649921507064,0
1643,6144,0,0.428274428274428,0,0.428274428274428,0,0
1643,6145,0,0.324825986078886,0,0.324825986078886,0,0
1643,6146,0,0.598058252427184,0,0.598058252427184,0,0
1644,1644,1,1,1,1,1,1
1645,1645,0,0,0.867647058823529,0,0,0
1646,1646,1,1,1,1,1,1
1647,1647,0,0,0,0,0,1
1647,5504,0,0.763157894736842,0,0.763157894736842,0,0
1647,5635,0,0,0.103703703703704,0,0.103703703703704,0
1647,5636,0,0,0.36084452975048,0,0.36084452975048,0
1647,5637,0,0,0.792452830188679,0,0.792452830188679,0
1647,6142,0,0.427255985267035,0,0.427255985267035,0,0
1648,4922,0,0,0.840116279069767,0,0,0
1648,4923,0,0,0.286334056399132,0,0,0
1649,1649,1,1,1,1,1,1
1650,1650,0.952076677316294,1,0.952076677316294,1,0.952076677316294,1
1651,1651,0.935010482180293,0.98989898989899,0.946058091286307,0.98989898989899,0.946058091286307,1
1652,1652,1,1,1,1,1,1
1653,1653,0.925650557620818,1,0.925650557620818,1,0.925650557620818,1
1654,1654,1,1,1,1,1,1
1655,1655,0.88,0.91196388261851,0.928251121076233,0.91196388261851,0.928251121076233,1
1656,1656,1,1,1,1,1,1
1657,1657,1,1,1,1,1,1
1658,1658,0.799188640973631,0.89622641509434,0.818713450292398,0.89622641509434,0.818713450292398,1
1659,1659,1,1,1,1,1,1
1660,1660,1,1,1,1,1,1
1661,1661,1,1,1,1,1,1
1662,1662,1,1,1,0.939890710382514,0.939890710382514,0.939890710382514
1663,1662,0,0,0,0.118918918918919,0.118918918918919,0.118918918918919
1663,1663,0.863354037267081,1,0.863354037267081,0.827586206896552,0.858895705521472,0.827586206896552
1664,1664,1,1,1,1,1,1
1665,1665,1,0.805369127516778,0.805369127516778,1,1,0.805369127516778
1666,1666,1,1,1,1,1,1
1667,1667,1,1,1,1,1,1
1668,1668,1,0.775280898876405,0.775280898876405,0.775280898876405,0.775280898876405,1
1669,1669,0.977099236641221,1,0.977099236641221,1,0.977099236641221,1
1670,1670,1,1,1,1,1,1
1671,1671,1,1,1,1,1,1
1672,1672,0.837606837606838,1,0.837606837606838,1,0.837606837606838,1
1673,1673,0.878048780487805,1,0.878048780487805,1,0.878048780487805,1
1674,1674,0,0,1,0,0.762886597938144,0.762886597938144
1674,5898,0.772946859903382,0.772946859903382,0,0.807453416149068,0,0
1676,1676,1,1,1,1,1,1
1677,1677,1,0.839160839160839,0.839160839160839,0.839160839160839,0.839160839160839,1
1678,1678,1,1,1,1,1,1
1679,1679,1,0.606334841628959,0.606334841628959,1,1,0.606334841628959
1679,2683,0,0,0.171974522292994,0,0,0
1680,1680,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,1
1681,1681,1,1,1,0.981132075471698,0.981132075471698,0.981132075471698
1682,1682,1,1,1,1,1,1
1683,1683,1,1,1,1,1,1
1684,1684,0,0,0.881889763779528,0,0,0
1684,5153,0.326797385620915,0.437158469945355,0,0,0,0
1684,5154,0.748717948717949,0.657777777777778,0,0,0,0
1685,1685,0,0,0.849056603773585,0,0.903394255874674,0.808259587020649
1685,5156,0.688821752265861,0.766550522648084,0,0.761363636363636,0,0
1686,1686,1,0.931623931623932,0.931623931623932,0.931623931623932,0.931623931623932,1
1687,1687,0.930232558139535,1,0.930232558139535,1,0.930232558139535,1
1688,1688,1,1,1,1,1,1
1689,1689,1,0.894736842105263,0.894736842105263,0.894736842105263,0.894736842105263,1
1690,1690,1,1,1,1,1,1
1691,1691,0.97,0.97,1,0.97,1,1
1692,1692,1,1,1,1,1,1
1693,1693,1,1,1,1,1,1
1694,1694,1,1,1,1,1,1
1695,1695,0,0.914798206278027,0,0.914798206278027,0,1
1695,5638,0,0,0.452830188679245,0,0.452830188679245,0
1695,5639,0,0,0.741463414634146,0,0.741463414634146,0
1696,1696,1,0.840579710144927,0.840579710144927,1,1,0.840579710144927
1697,1697,1,1,1,1,1,1
1698,1698,0.8,0.644295302013423,0.683870967741935,0.644295302013423,0.683870967741935,1
1699,1699,0.680851063829787,0.727272727272727,0.627906976744186,0.727272727272727,0.627906976744186,1
1700,1700,1,1,1,1,1,1
1701,1701,1,1,1,1,1,1
1702,1702,1,1,1,0,0,0
1703,1703,0.746113989637306,1,0.746113989637306,1,0.746113989637306,1
1704,1704,1,1,1,1,1,1
1705,1705,1,1,1,1,1,1
1706,1706,0.79047619047619,0.988326848249027,0.779342723004695,0.988326848249027,0.779342723004695,1
1707,1707,0,0,0.862745098039216,0,0.851351351351351,0.967741935483871
1707,5160,0.363636363636364,0.36,0,0.331034482758621,0,0
1707,5161,0.490196078431373,0.477064220183486,0,0.5,0,0
1708,1708,1,1,1,1,1,1
1709,1709,0.908296943231441,0.908296943231441,1,0.908296943231441,1,1
1710,1710,1,1,1,1,1,1
1711,1711,1,1,1,1,1,1
1712,1712,1,1,1,1,1,1
1713,1713,0.839080459770115,1,0.839080459770115,1,0.839080459770115,1
1714,1714,0.853333333333333,1,0.853333333333333,1,0.853333333333333,1
1715,1715,1,1,1,1,1,1
1716,1716,1,1,1,1,1,1
1717,1717,1,1,1,1,1,1
1718,1718,1,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,1
1719,1719,1,1,1,1,1,1
1720,1720,0,0,0.583850931677019,0,0,0
1720,5165,0.4,0.106060606060606,0,0,0,0
1720,5166,0.406091370558376,0.752136752136752,0,0,0,0
1721,1721,1,1,1,1,1,1
1722,1722,1,1,1,1,1,1
1723,1723,0.6875,1,0.6875,0.966666666666667,0.709677419354839,0.966666666666667
1724,1724,1,1,1,1,1,1
1725,1725,1,1,1,1,1,1
1726,1726,0.921161825726141,1,0.921161825726141,1,0.921161825726141,1
1727,1727,0.825757575757576,1,0.825757575757576,0.825757575757576,1,0.825757575757576
1728,1728,1,1,1,1,1,1
1729,1729,1,1,1,1,1,1
1730,1730,1,1,1,1,1,1
1731,1731,0,0,0,0,0,0.875
1731,4925,0,0,0.853146853146853,0,0.875,0
1731,5015,0,0.519337016574586,0,0.483720930232558,0,0
1731,5016,0,0.326797385620915,0,0.27807486631016,0,0
1732,1732,0,0.878787878787879,0,0.641025641025641,0,0.555555555555556
1732,5004,0,0,0.673575129533679,0,0.728476821192053,0
1732,5296,0,0.143283582089552,0,0,0,0
1733,1733,1,1,1,1,1,1
1734,1734,0.796934865900383,1,0.796934865900383,1,0.796934865900383,1
1735,1735,0,1,0,0.894230769230769,0,0.894230769230769
1735,5640,0,0,0.534351145038168,0,0.476190476190476,0
1735,5641,0,0,0.5,0,0.444444444444444,0
1736,1736,0.880434782608696,1,0.880434782608696,1,0.880434782608696,1
1737,1737,0.837988826815642,0.837988826815642,1,0.837988826815642,1,1
1738,1738,0.906666666666667,0.906666666666667,1,0.906666666666667,1,1
1739,1739,1,1,1,1,1,1
1740,1740,1,1,1,1,1,1
1741,1741,1,1,1,1,1,1
1742,1742,0.816326530612245,1,0.816326530612245,1,0.816326530612245,1
1743,1743,1,0.902173913043478,0.902173913043478,0.902173913043478,0.902173913043478,1
1744,1744,1,1,1,1,1,1
1745,1745,0.873096446700508,1,0.873096446700508,1,0.873096446700508,1
1746,1746,0,0,0.827067669172932,0,0.827067669172932,1
1746,5167,0.818713450292398,0.743243243243243,0,0.743243243243243,0,0
1747,1747,0.916129032258065,0.916129032258065,1,0.916129032258065,1,1
1748,1748,1,1,1,1,1,1
1749,1749,1,1,1,1,1,1
1750,1750,0.733333333333333,1,0.733333333333333,1,0.733333333333333,1
1751,1751,1,1,1,1,1,1
1752,1752,1,1,1,1,1,1
1753,1753,0.810810810810811,0.713450292397661,0.851282051282051,1,0.810810810810811,0.713450292397661
1754,1754,1,1,1,1,1,1
1755,1755,1,1,1,1,1,1
1756,1756,0.921465968586387,0.921465968586387,1,0.921465968586387,1,1
1757,1757,0.761904761904762,1,0.761904761904762,1,0.761904761904762,1
1758,1758,1,0.986754966887417,0.986754966887417,0.801556420233463,0.801556420233463,0.814229249011858
1759,1759,1,1,1,1,1,1
1760,1760,1,1,1,1,1,1
1761,1761,1,1,1,1,1,1
1762,1762,1,1,1,1,1,1
1763,1763,1,1,1,1,1,1
1764,1764,1,1,1,1,1,1
1765,1765,0.832116788321168,1,0.832116788321168,1,0.832116788321168,1
1766,1766,1,1,1,1,1,1
1767,1767,1,1,1,0.495238095238095,0.495238095238095,0.495238095238095
1768,1768,1,1,1,1,1,1
1769,1769,0.901408450704225,0.901408450704225,1,0.901408450704225,1,1
1770,1770,1,1,1,1,1,1
1771,1771,0.76510067114094,1,0.76510067114094,0,0,0
1772,1772,0.88135593220339,1,0.88135593220339,1,0.88135593220339,1
1773,1773,1,1,1,1,1,1
1774,1774,1,1,1,1,1,1
1775,1775,1,1,1,1,1,1
1776,1776,0.743859649122807,1,0.743859649122807,1,0.743859649122807,1
1777,1777,0.693548387096774,1,0.693548387096774,1,0.693548387096774,1
1778,1778,1,1,1,1,1,1
1779,1779,1,1,1,1,1,1
1780,1780,1,1,1,1,1,1
1781,1781,1,1,1,1,1,1
1782,1782,0.851851851851852,0.851851851851852,1,0.851851851851852,1,1
1783,1783,0.792899408284024,1,0.792899408284024,0.99009900990099,0.802395209580838,0.99009900990099
1784,1784,0.79144385026738,0.993548387096774,0.795698924731183,0.993548387096774,0.795698924731183,1
1785,1785,0.916666666666667,1,0.916666666666667,1,0.916666666666667,1
1786,1786,0.837209302325581,1,0.837209302325581,1,0.837209302325581,1
1787,1787,1,1,1,1,1,1
1788,1788,1,0.697674418604651,0.697674418604651,0.697674418604651,0.697674418604651,1
1789,1789,1,0.927835051546392,0.927835051546392,0.927835051546392,0.927835051546392,1
1790,1790,1,1,1,1,1,1
1791,1791,0.672413793103448,1,0.672413793103448,1,0.672413793103448,1
1792,1792,0.930434782608696,1,0.930434782608696,1,0.930434782608696,1
1793,1793,1,1,1,1,1,1
1794,1794,1,1,1,1,1,1
1795,1795,0.8,1,0.8,1,0.8,1
1796,1796,1,1,1,1,1,1
1797,1797,1,1,1,1,1,1
1798,1798,0.793248945147679,0.985815602836879,0.8068669527897,0.936802973977695,0.8,0.950943396226415
1799,1799,0,0,0.929824561403509,0,0.939130434782609,0.990740740740741
1799,5960,0.906779661016949,0.90990990990991,0,0.919642857142857,0,0
1800,1800,1,1,1,1,1,1
1801,1801,1,1,1,1,1,1
1802,1802,0.811428571428571,1,0.811428571428571,1,0.811428571428571,1
1803,1795,0,0,0,0,0.114942528735632,0
1803,1803,0.710144927536232,1,0.710144927536232,0.662721893491124,0.82051282051282,0.662721893491124
1804,1804,1,1,1,1,1,1
1805,1805,1,1,1,1,1,1
1806,1806,1,1,1,1,1,1
1807,1807,0.93953488372093,0.93953488372093,1,0.93953488372093,1,1
1808,1808,1,1,1,1,1,1
1809,1809,1,1,1,1,1,1
1810,1810,1,1,1,1,1,1
1811,1811,1,1,1,1,1,1
1812,1812,0.848214285714286,0.992307692307692,0.84070796460177,1,0.848214285714286,0.992307692307692
1813,1813,0.827272727272727,1,0.827272727272727,1,0.827272727272727,1
1814,1814,1,1,1,1,1,1
1816,1816,1,0,0,0.612244897959184,0.612244897959184,0
1816,1820,0,0,0,0.426395939086294,0.417112299465241,0.837209302325581
1817,1817,0.703296703296703,0.703296703296703,1,0.703296703296703,1,1
1818,1818,1,1,1,1,1,1
1819,1819,1,0.89,0.89,0.89,0.89,1
1820,1816,0,0.545454545454545,0.545454545454545,0,0,0
1820,1820,0.813559322033898,0.525862068965517,0.486486486486487,0,0,0
1821,1821,1,1,1,1,1,1
1822,1822,0.904255319148936,0.904255319148936,1,0.904255319148936,1,1
1823,1823,0.842696629213483,1,0.842696629213483,1,0.842696629213483,1
1824,1824,0.896551724137931,0.896551724137931,1,0.896551724137931,1,1
1825,1825,0.887700534759358,1,0.887700534759358,1,0.887700534759358,1
1826,1826,0.9375,0.9375,1,0.9375,1,1
1827,1827,1,1,1,1,1,1
1828,1828,1,1,1,1,1,1
1829,1829,0.892018779342723,0.892018779342723,1,0.892018779342723,1,1
1830,1830,0.858757062146893,1,0.858757062146893,1,0.858757062146893,1
1831,1831,1,1,1,1,1,1
1832,1832,0.656716417910448,1,0.656716417910448,1,0.656716417910448,1
1832,3038,0.167300380228137,0,0,0,0,0
1833,1833,1,0.929577464788732,0.929577464788732,0.929577464788732,0.929577464788732,1
1834,1834,0.769230769230769,1,0.769230769230769,1,0.769230769230769,1
1835,1835,1,1,1,1,1,1
1836,1836,1,1,1,1,1,1
1837,1837,1,1,1,1,1,1
1838,1838,0.920754716981132,0.920754716981132,1,0.920754716981132,1,1
1838,3055,0.159695817490494,0.159695817490494,0,0.159695817490494,0,0
1839,1839,1,1,1,1,1,1
1840,1840,1,1,1,1,1,1
1841,1841,0.127272727272727,1,0.127272727272727,1,0.127272727272727,1
1841,4929,0,0,0.917874396135266,0,0.917874396135266,0
1842,1842,1,0.78125,0.78125,0.78125,0.78125,1
1843,1843,1,1,1,1,1,1
1844,1844,1,1,1,1,1,1
1845,1845,0.831372549019608,1,0.831372549019608,1,0.831372549019608,1
1846,1846,1,1,1,1,1,1
1847,1847,0.893401015228426,0.893401015228426,1,0.893401015228426,1,1
1848,1848,1,1,1,1,1,1
1849,1849,1,1,1,1,1,1
1850,1850,1,0.835164835164835,0.835164835164835,0.835164835164835,0.835164835164835,1
1851,1851,1,1,1,1,1,1
1852,1852,0,1,0,1,0,1
1852,4927,0,0,0.643356643356643,0,0.643356643356643,0
1852,4928,0,0,0.30188679245283,0,0.30188679245283,0
1853,1853,0.873015873015873,1,0.873015873015873,1,0.873015873015873,1
1854,1854,1,1,1,1,1,1
1855,1855,0.563636363636364,0.563636363636364,1,0,0,0
1855,6034,0.321428571428571,0.321428571428571,0,0,0,0
1856,1856,0.996632996632997,0.998324958123953,0.994957983193277,0.998324958123953,0.994957983193277,1
1857,1857,1,1,1,1,1,1
1858,1858,0.797297297297297,1,0.797297297297297,1,0.797297297297297,1
1858,5813,0,0,0.100840336134454,0,0.100840336134454,0
1859,1859,1,1,1,1,1,1
1860,1860,1,0.87741935483871,0.87741935483871,0.87741935483871,0.87741935483871,1
1861,1861,1,1,1,1,1,1
1862,1862,0.736842105263158,0.8,0.621951219512195,1,0.736842105263158,0.8
1863,1863,1,1,1,1,1,1
1864,1864,1,0.909952606635071,0.909952606635071,0.909952606635071,0.909952606635071,1
1865,1865,0.904761904761905,0.904761904761905,1,0.904761904761905,1,1
1866,1866,1,1,1,0.900473933649289,0.900473933649289,0.900473933649289
1867,1867,1,1,1,1,1,1
1868,1868,1,1,1,1,1,1
1869,1869,1,1,1,1,1,1
1870,1870,1,1,1,1,1,1
1871,1871,1,1,1,1,1,1
1872,1872,1,0.795031055900621,0.795031055900621,0.795031055900621,0.795031055900621,1
1873,1873,0.865979381443299,0.865979381443299,1,0.865979381443299,1,1
1874,1874,0.864864864864865,0.864864864864865,1,0.864864864864865,1,1
1875,1875,1,1,1,1,1,1
1877,1877,1,1,1,1,1,1
1878,1878,0.884615384615385,0.884615384615385,1,0.884615384615385,1,1
1879,1879,0.90295358649789,0.90295358649789,1,0.90295358649789,1,1
1880,1880,1,1,1,1,1,1
1881,1881,1,1,1,1,1,1
1882,1882,0.872246696035242,1,0.872246696035242,1,0.872246696035242,1
1883,1883,1,1,1,1,1,1
1884,1884,0.896551724137931,0.896551724137931,1,0.896551724137931,1,1
1885,1885,0.804878048780488,1,0.804878048780488,1,0.804878048780488,1
1886,1886,0.5625,1,0.5625,1,0.5625,1
1887,1887,1,1,1,1,1,1
1888,1888,1,1,1,1,1,1
1889,1889,1,1,1,1,1,1
1890,1890,1,1,1,1,1,1
1891,1891,0.907216494845361,1,0.907216494845361,1,0.907216494845361,1
1892,1892,1,1,1,1,1,1
1893,1893,0.633333333333333,1,0.633333333333333,0,0,0
1894,1894,1,1,1,1,1,1
1895,1895,1,1,1,0,0,0
1896,1896,1,1,1,1,1,1
1897,1897,1,1,1,1,1,1
1898,1898,0.841379310344828,1,0.841379310344828,1,0.841379310344828,1
1899,1899,1,0.741035856573705,0.741035856573705,0.741035856573705,0.741035856573705,1
1900,1900,0.867132867132867,0.135135135135135,0,0.963503649635037,0.873239436619718,0.10958904109589
1900,3103,0,0,0,0,0,0.445993031358885
1901,1901,0.720720720720721,1,0.720720720720721,1,0.720720720720721,1
1902,1902,1,1,1,1,1,1
1903,1903,0.908256880733945,1,0.908256880733945,1,0.908256880733945,1
1904,1904,0.922279792746114,0.922279792746114,1,0.922279792746114,1,1
1905,1905,1,1,1,1,1,1
1906,1906,1,0.769874476987448,0.769874476987448,0.769874476987448,0.769874476987448,1
1907,1907,0.337662337662338,0.621621621621622,0.780952380952381,0.621621621621622,0.780952380952381,1
1907,4932,0.698795180722892,0.7,0,0.7,0,0
1908,1908,0.923076923076923,1,0.923076923076923,1,0.923076923076923,1
1909,1909,1,0.849740932642487,0.849740932642487,1,1,0.849740932642487
1910,1910,1,1,1,1,1,1
1911,1911,1,1,1,1,1,1
1912,1912,1,1,1,1,1,1
1913,1913,1,1,1,1,1,1
1914,1914,1,1,1,1,1,1
1915,1915,1,1,1,1,1,1
1916,1916,1,1,1,1,1,1
1917,1917,0.875,0.875,1,0.875,1,1
1918,1918,0.76056338028169,0.76056338028169,1,1,0.76056338028169,0.76056338028169
1919,1919,1,1,1,0,0,0
1920,1920,1,1,1,1,1,1
1921,1921,1,1,1,1,1,1
1922,1922,1,1,1,1,1,1
1923,1923,0.849420849420849,1,0.849420849420849,1,0.849420849420849,1
